order_id,product_id,store_id,,
15755,P0574,S0004,,
15756,P0219,S0013,,
15757,P0499,S0116,,
15758,P0732,S0094,,
15759,P0059,S0084,,
15760,P0109,S0028,,
15761,P0172,S0038,,
15762,P0459,S0012,,
15763,P0377,S0112,,
15764,P0174,S0072,,
15765,P0601,S0066,,
15766,P0015,S0104,,
15767,P0436,S0059,,
15768,P0681,S0088,,
15769,P0283,S0144,,
15770,P0703,S0001,,
15771,P0394,S0067,,
15772,P0461,S0104,,
15773,P0665,S0013,,
15774,P0325,S0052,,
15775,P0601,S0112,,
15776,P0504,S0102,,
15777,P0055,S0131,,
15778,P0699,S0050,,
15779,P0268,S0025,,
15780,P0587,S0013,,
15781,P0499,S0038,,
15782,P0412,S0063,,
15783,P0062,S0106,,
15784,P0226,S0066,,
15785,P0651,S0112,,
15786,P0649,S0108,,
15787,P0070,S0144,,
15788,P0131,S0052,,
15789,P0062,S0080,,
15790,P0572,S0073,,
15791,P0438,S0066,,
15792,P0260,S0091,,
15793,P0658,S0106,,
15794,P0125,S0021,,
15795,P0608,S0085,,
15796,P0681,S0135,,
15797,P0134,S0023,,
15798,P0046,S0060,,
15799,P0297,S0009,,
15800,P0565,S0026,,
15801,P0174,S0020,,
15802,P0608,S0067,,
15803,P0197,S0113,,
15804,P0397,S0066,,
15805,P0353,S0087,,
15806,P0211,S0060,,
15807,P0079,S0090,,
15808,P0372,S0119,,
15809,P0571,S0060,,
15810,P0665,S0011,,
15811,P0704,S0082,,
15812,P0279,S0020,,
15813,P0206,S0038,,
15814,P0171,S0031,,
15815,P0590,S0067,,
15816,P0613,S0110,,
15817,P0140,S0086,,
15818,P0572,S0006,,
15819,P0609,S0113,,
15820,P0325,S0091,,
15821,P0035,S0086,,
15822,P0651,S0113,,
15823,P0681,S0089,,
15824,P0296,S0120,,
15825,P0148,S0048,,
15826,P0689,S0130,,
15827,P0140,S0062,,
15828,P0333,S0035,,
15829,P0551,S0110,,
15830,P0233,S0012,,
15831,P0372,S0104,,
15832,P0001,S0084,,
15833,P0454,S0123,,
15834,P0406,S0024,,
15835,P0718,S0106,,
15836,P0655,S0093,,
15837,P0582,S0013,,
15838,P0446,S0117,,
15839,P0453,S0052,,
15840,P0114,S0062,,
15841,P0651,S0066,,
15842,P0459,S0020,,
15843,P0372,S0026,,
15844,P0456,S0065,,
15845,P0658,S0018,,
15846,P0054,S0058,,
15847,P0261,S0133,,
15848,P0241,S0060,,
15849,P0071,S0028,,
15850,P0658,S0025,,
15851,P0090,S0137,,
15852,P0681,S0024,,
15853,P0402,S0073,,
15854,P0737,S0051,,
15855,P0428,S0085,,
15856,P0615,S0125,,
15857,P0296,S0117,,
15858,P0662,S0050,,
15859,P0590,S0082,,
15860,P0055,S0090,,
15861,P0435,S0122,,
15862,P0694,S0056,,
15863,P0543,S0073,,
15864,P0341,S0085,,
15865,P0640,S0110,,
15866,P0364,S0086,,
15867,P0051,S0126,,
15868,P0277,S0139,,
15869,P0608,S0142,,
15870,P0109,S0142,,
15871,P0711,S0075,,
15872,P0707,S0025,,
15873,P0438,S0058,,
15874,P0721,S0048,,
15875,P0241,S0073,,
15876,P0341,S0078,,
15877,P0637,S0097,,
15878,P0206,S0023,,
15879,P0536,S0038,,
15880,P0364,S0138,,
15881,P0390,S0026,,
15882,P0162,S0042,,
15883,P0582,S0008,,
15884,P0408,S0082,,
15885,P0718,S0011,,
15886,P0144,S0102,,
15887,P0466,S0142,,
15888,P0147,S0113,,
15889,P0712,S0126,,
15890,P0356,S0024,,
15891,P0718,S0123,,
15892,P0660,S0142,,
15893,P0174,S0112,,
15894,P0291,S0115,,
15895,P0102,S0113,,
15896,P0051,S0115,,
15897,P0144,S0045,,
15898,P0035,S0008,,
15899,P0689,S0102,,
15900,P0658,S0004,,
15901,P0525,S0004,,
15902,P0658,S0051,,
15903,P0114,S0035,,
15904,P0260,S0001,,
15905,P0458,S0142,,
15906,P0223,S0094,,
15907,P0657,S0067,,
15908,P0206,S0099,,
15909,P0275,S0082,,
15910,P0689,S0130,,
15911,P0470,S0056,,
15912,P0665,S0010,,
15913,P0652,S0131,,
15914,P0001,S0063,,
15915,P0275,S0045,,
15916,P0070,S0091,,
15917,P0454,S0001,,
15918,P0699,S0102,,
15919,P0574,S0065,,
15920,P0637,S0038,,
15921,P0614,S0012,,
15922,P0195,S0050,,
15923,P0466,S0097,,
15924,P0333,S0012,,
15925,P0195,S0113,,
15926,P0689,S0023,,
15927,P0428,S0055,,
15928,P0574,S0008,,
15929,P0201,S0080,,
15930,P0689,S0095,,
15931,P0533,S0062,,
15932,P0141,S0087,,
15933,P0330,S0132,,
15934,P0185,S0073,,
15935,P0147,S0132,,
15936,P0689,S0139,,
15937,P0640,S0010,,
15938,P0116,S0096,,
15939,P0201,S0033,,
15940,P0690,S0117,,
15941,P0513,S0026,,
15942,P0131,S0139,,
15943,P0046,S0088,,
15944,P0432,S0026,,
15945,P0394,S0012,,
15946,P0035,S0062,,
15947,P0348,S0131,,
15948,P0436,S0038,,
15949,P0325,S0004,,
15950,P0660,S0067,,
15951,P0565,S0119,,
15952,P0195,S0012,,
15953,P0500,S0096,,
15954,P0336,S0048,,
15955,P0131,S0141,,
15956,P0470,S0126,,
15957,P0015,S0144,,
15958,P0533,S0031,,
15959,P0336,S0023,,
15960,P0092,S0117,,
15961,P0249,S0023,,
15962,P0042,S0002,,
15963,P0356,S0051,,
15964,P0705,S0003,,
15965,P0147,S0083,,
15966,P0582,S0072,,
15967,P0471,S0060,,
15968,P0689,S0052,,
15969,P0435,S0139,,
15970,P0327,S0045,,
15971,P0422,S0065,,
15972,P0275,S0023,,
15973,P0718,S0080,,
15974,P0681,S0002,,
15975,P0689,S0123,,
15976,P0201,S0087,,
15977,P0377,S0127,,
15978,P0204,S0001,,
15979,P0079,S0121,,
15980,P0425,S0015,,
15981,P0665,S0082,,
15982,P0114,S0113,,
15983,P0718,S0060,,
15984,P0297,S0040,,
15985,P0116,S0122,,
15986,P0286,S0066,,
15987,P0456,S0108,,
15988,P0059,S0121,,
15989,P0587,S0027,,
15990,P0044,S0111,,
15991,P0425,S0040,,
15992,P0004,S0085,,
15993,P0131,S0131,,
15994,P0177,S0035,,
15995,P0350,S0040,,
15996,P0311,S0095,,
15997,P0296,S0123,,
15998,P0425,S0072,,
15999,P0705,S0142,,
16000,P0527,S0106,,
16001,P0406,S0082,,
16002,P0042,S0125,,
16003,P0264,S0038,,
16004,P0261,S0085,,
16005,P0277,S0106,,
16006,P0448,S0001,,
16007,P0272,S0062,,
16008,P0046,S0091,,
16009,P0117,S0085,,
16010,P0587,S0144,,
16011,P0427,S0125,,
16012,P0651,S0062,,
16013,P0400,S0132,,
16014,P0175,S0008,,
16015,P0067,S0055,,
16016,P0130,S0060,,
16017,P0044,S0112,,
16018,P0642,S0030,,
16019,P0169,S0052,,
16020,P0439,S0085,,
16021,P0134,S0050,,
16022,P0663,S0138,,
16023,P0614,S0035,,
16024,P0260,S0035,,
16025,P0242,S0125,,
16026,P0283,S0102,,
16027,P0458,S0078,,
16028,P0500,S0135,,
16029,P0438,S0086,,
16030,P0333,S0075,,
16031,P0572,S0096,,
16032,P0277,S0067,,
16033,P0525,S0009,,
16034,P0242,S0093,,
16035,P0454,S0063,,
16036,P0296,S0033,,
16037,P0587,S0028,,
16038,P0664,S0104,,
16039,P0162,S0107,,
16040,P0490,S0122,,
16041,P0311,S0002,,
16042,P0134,S0028,,
16043,P0642,S0096,,
16044,P0376,S0048,,
16045,P0356,S0034,,
16046,P0527,S0097,,
16047,P0171,S0016,,
16048,P0051,S0051,,
16049,P0690,S0029,,
16050,P0336,S0038,,
16051,P0694,S0045,,
16052,P0582,S0115,,
16053,P0252,S0085,,
16054,P0490,S0094,,
16055,P0177,S0050,,
16056,P0695,S0070,,
16057,P0321,S0013,,
16058,P0659,S0020,,
16059,P0446,S0072,,
16060,P0067,S0073,,
16061,P0286,S0050,,
16062,P0116,S0012,,
16063,P0234,S0038,,
16064,P0072,S0031,,
16065,P0351,S0042,,
16066,P0569,S0143,,
16067,P0642,S0096,,
16068,P0377,S0054,,
16069,P0500,S0048,,
16070,P0614,S0013,,
16071,P0129,S0049,,
16072,P0506,S0110,,
16073,P0109,S0043,,
16074,P0536,S0039,,
16075,P0536,S0035,,
16076,P0389,S0035,,
16077,P0435,S0138,,
16078,P0055,S0122,,
16079,P0628,S0126,,
16080,P0704,S0097,,
16081,P0059,S0042,,
16082,P0131,S0028,,
16083,P0275,S0131,,
16084,P0664,S0144,,
16085,P0092,S0125,,
16086,P0351,S0013,,
16087,P0140,S0016,,
16088,P0602,S0117,,
16089,P0412,S0111,,
16090,P0185,S0021,,
16091,P0584,S0085,,
16092,P0435,S0073,,
16093,P0718,S0119,,
16094,P0131,S0059,,
16095,P0655,S0087,,
16096,P0297,S0084,,
16097,P0286,S0011,,
16098,P0499,S0098,,
16099,P0223,S0055,,
16100,P0131,S0107,,
16101,P0712,S0117,,
16102,P0277,S0074,,
16103,P0689,S0004,,
16104,P0062,S0088,,
16105,P0340,S0024,,
16106,P0169,S0110,,
16107,P0569,S0041,,
16108,P0300,S0090,,
16109,P0417,S0049,,
16110,P0051,S0121,,
16111,P0673,S0138,,
16112,P0536,S0113,,
16113,P0659,S0065,,
16114,P0068,S0085,,
16115,P0671,S0105,,
16116,P0569,S0059,,
16117,P0438,S0073,,
16118,P0042,S0052,,
16119,P0514,S0038,,
16120,P0055,S0004,,
16121,P0260,S0011,,
16122,P0226,S0056,,
16123,P0397,S0106,,
16124,P0220,S0082,,
16125,P0671,S0066,,
16126,P0283,S0102,,
16127,P0642,S0026,,
16128,P0453,S0022,,
16129,P0261,S0031,,
16130,P0131,S0049,,
16131,P0220,S0004,,
16132,P0639,S0094,,
16133,P0165,S0093,,
16134,P0350,S0049,,
16135,P0183,S0002,,
16136,P0400,S0067,,
16137,P0046,S0139,,
16138,P0286,S0096,,
16139,P0287,S0049,,
16140,P0590,S0064,,
16141,P0490,S0126,,
16142,P0264,S0038,,
16143,P0125,S0096,,
16144,P0718,S0004,,
16145,P0427,S0142,,
16146,P0051,S0138,,
16147,P0459,S0094,,
16148,P0358,S0043,,
16149,P0585,S0002,,
16150,P0569,S0065,,
16151,P0147,S0135,,
16152,P0327,S0014,,
16153,P0171,S0085,,
16154,P0525,S0104,,
16155,P0437,S0001,,
16156,P0258,S0138,,
16157,P0351,S0110,,
16158,P0551,S0133,,
16159,P0611,S0104,,
16160,P0689,S0042,,
16161,P0569,S0004,,
16162,P0125,S0097,,
16163,P0390,S0123,,
16164,P0520,S0127,,
16165,P0406,S0144,,
16166,P0459,S0051,,
16167,P0652,S0038,,
16168,P0125,S0024,,
16169,P0275,S0021,,
16170,P0556,S0024,,
16171,P0055,S0084,,
16172,P0665,S0049,,
16173,P0399,S0010,,
16174,P0297,S0060,,
16175,P0614,S0045,,
16176,P0681,S0107,,
16177,P0718,S0065,,
16178,P0333,S0115,,
16179,P0162,S0066,,
16180,P0212,S0020,,
16181,P0175,S0117,,
16182,P0099,S0086,,
16183,P0260,S0090,,
16184,P0110,S0013,,
16185,P0351,S0043,,
16186,P0689,S0050,,
16187,P0694,S0063,,
16188,P0370,S0023,,
16189,P0518,S0020,,
16190,P0060,S0001,,
16191,P0165,S0015,,
16192,P0543,S0058,,
16193,P0225,S0018,,
16194,P0660,S0131,,
16195,P0590,S0137,,
16196,P0499,S0088,,
16197,P0513,S0085,,
16198,P0296,S0138,,
16199,P0196,S0038,,
16200,P0044,S0044,,
16201,P0483,S0083,,
16202,P0055,S0022,,
16203,P0264,S0043,,
16204,P0073,S0031,,
16205,P0390,S0141,,
16206,P0024,S0002,,
16207,P0150,S0012,,
16208,P0681,S0137,,
16209,P0651,S0015,,
16210,P0051,S0015,,
16211,P0608,S0082,,
16212,P0499,S0104,,
16213,P0116,S0078,,
16214,P0345,S0026,,
16215,P0351,S0125,,
16216,P0669,S0043,,
16217,P0456,S0042,,
16218,P0520,S0125,,
16219,P0433,S0062,,
16220,P0694,S0112,,
16221,P0435,S0091,,
16222,P0144,S0012,,
16223,P0333,S0038,,
16224,P0704,S0024,,
16225,P0513,S0104,,
16226,P0024,S0097,,
16227,P0435,S0123,,
16228,P0438,S0012,,
16229,P0437,S0085,,
16230,P0390,S0024,,
16231,P0213,S0013,,
16232,P0640,S0023,,
16233,P0746,S0048,,
16234,P0024,S0072,,
16235,P0051,S0111,,
16236,P0658,S0056,,
16237,P0246,S0126,,
16238,P0195,S0049,,
16239,P0260,S0054,,
16240,P0046,S0122,,
16241,P0400,S0051,,
16242,P0144,S0144,,
16243,P0345,S0042,,
16244,P0506,S0004,,
16245,P0035,S0104,,
16246,P0336,S0078,,
16247,P0017,S0013,,
16248,P0499,S0073,,
16249,P0046,S0115,,
16250,P0637,S0031,,
16251,P0092,S0104,,
16252,P0163,S0006,,
16253,P0437,S0142,,
16254,P0297,S0073,,
16255,P0499,S0081,,
16256,P0536,S0077,,
16257,P0311,S0114,,
16258,P0144,S0049,,
16259,P0275,S0084,,
16260,P0551,S0019,,
16261,P0438,S0078,,
16262,P0185,S0039,,
16263,P0453,S0055,,
16264,P0438,S0029,,
16265,P0321,S0083,,
16266,P0608,S0026,,
16267,P0459,S0121,,
16268,P0071,S0038,,
16269,P0219,S0020,,
16270,P0436,S0016,,
16271,P0587,S0025,,
16272,P0655,S0115,,
16273,P0652,S0060,,
16274,P0024,S0056,,
16275,P0500,S0093,,
16276,P0428,S0049,,
16277,P0689,S0111,,
16278,P0412,S0126,,
16279,P0527,S0112,,
16280,P0551,S0141,,
16281,P0689,S0119,,
16282,P0420,S0018,,
16283,P0212,S0031,,
16284,P0171,S0125,,
16285,P0499,S0093,,
16286,P0590,S0012,,
16287,P0241,S0027,,
16288,P0376,S0049,,
16289,P0394,S0023,,
16290,P0280,S0142,,
16291,P0164,S0013,,
16292,P0219,S0097,,
16293,P0448,S0106,,
16294,P0436,S0108,,
16295,P0664,S0066,,
16296,P0394,S0056,,
16297,P0696,S0031,,
16298,P0504,S0139,,
16299,P0394,S0106,,
16300,P0536,S0093,,
16301,P0364,S0050,,
16302,P0694,S0021,,
16303,P0425,S0053,,
16304,P0227,S0023,,
16305,P0615,S0125,,
16306,P0055,S0114,,
16307,P0536,S0018,,
16308,P0364,S0104,,
16309,P0330,S0110,,
16310,P0631,S0026,,
16311,P0333,S0116,,
16312,P0701,S0031,,
16313,P0689,S0066,,
16314,P0690,S0110,,
16315,P0427,S0137,,
16316,P0684,S0131,,
16317,P0614,S0104,,
16318,P0137,S0051,,
16319,P0470,S0097,,
16320,P0657,S0042,,
16321,P0131,S0056,,
16322,P0427,S0023,,
16323,P0389,S0102,,
16324,P0001,S0051,,
16325,P0300,S0001,,
16326,P0109,S0035,,
16327,P0296,S0086,,
16328,P0602,S0066,,
16329,P0196,S0019,,
16330,P0229,S0065,,
16331,P0364,S0072,,
16332,P0099,S0008,,
16333,P0148,S0126,,
16334,P0175,S0023,,
16335,P0206,S0089,,
16336,P0737,S0066,,
16337,P0438,S0056,,
16338,P0223,S0012,,
16339,P0275,S0023,,
16340,P0150,S0020,,
16341,P0067,S0131,,
16342,P0390,S0026,,
16343,P0428,S0122,,
16344,P0693,S0038,,
16345,P0569,S0094,,
16346,P0551,S0058,,
16347,P0425,S0112,,
16348,P0092,S0138,,
16349,P0499,S0023,,
16350,P0408,S0085,,
16351,P0536,S0055,,
16352,P0332,S0062,,
16353,P0332,S0094,,
16354,P0413,S0068,,
16355,P0718,S0055,,
16356,P0296,S0030,,
16357,P0042,S0013,,
16358,P0051,S0028,,
16359,P0712,S0051,,
16360,P0055,S0028,,
16361,P0054,S0087,,
16362,P0206,S0053,,
16363,P0054,S0031,,
16364,P0585,S0110,,
16365,P0390,S0029,,
16366,P0129,S0124,,
16367,P0515,S0085,,
16368,P0017,S0122,,
16369,P0035,S0020,,
16370,P0229,S0115,,
16371,P0490,S0056,,
16372,P0296,S0080,,
16373,P0267,S0138,,
16374,P0615,S0112,,
16375,P0571,S0108,,
16376,P0275,S0144,,
16377,P0337,S0126,,
16378,P0652,S0049,,
16379,P0642,S0112,,
16380,P0229,S0095,,
16381,P0099,S0097,,
16382,P0046,S0052,,
16383,P0446,S0062,,
16384,P0055,S0085,,
16385,P0125,S0089,,
16386,P0330,S0050,,
16387,P0459,S0013,,
16388,P0664,S0020,,
16389,P0144,S0104,,
16390,P0690,S0020,,
16391,P0372,S0120,,
16392,P0102,S0096,,
16393,P0689,S0108,,
16394,P0613,S0105,,
16395,P0130,S0024,,
16396,P0175,S0027,,
16397,P0042,S0082,,
16398,P0134,S0063,,
16399,P0137,S0056,,
16400,P0114,S0021,,
16401,P0328,S0093,,
16402,P0044,S0105,,
16403,P0500,S0111,,
16404,P0747,S0004,,
16405,P0499,S0044,,
16406,P0579,S0122,,
16407,P0565,S0138,,
16408,P0655,S0028,,
16409,P0177,S0085,,
16410,P0642,S0104,,
16411,P0206,S0009,,
16412,P0035,S0074,,
16413,P0446,S0110,,
16414,P0185,S0107,,
16415,P0574,S0015,,
16416,P0704,S0008,,
16417,P0390,S0011,,
16418,P0652,S0131,,
16419,P0412,S0115,,
16420,P0735,S0117,,
16421,P0721,S0132,,
16422,P0261,S0001,,
16423,P0035,S0010,,
16424,P0129,S0038,,
16425,P0390,S0135,,
16426,P0227,S0063,,
16427,P0114,S0107,,
16428,P0353,S0024,,
16429,P0297,S0023,,
16430,P0017,S0110,,
16431,P0565,S0027,,
16432,P0639,S0074,,
16433,P0543,S0091,,
16434,P0458,S0073,,
16435,P0062,S0125,,
16436,P0144,S0131,,
16437,P0689,S0089,,
16438,P0520,S0001,,
16439,P0490,S0031,,
16440,P0125,S0043,,
16441,P0356,S0128,,
16442,P0735,S0144,,
16443,P0695,S0110,,
16444,P0458,S0138,,
16445,P0747,S0066,,
16446,P0327,S0008,,
16447,P0129,S0112,,
16448,P0665,S0097,,
16449,P0246,S0094,,
16450,P0500,S0096,,
16451,P0372,S0115,,
16452,P0131,S0088,,
16453,P0205,S0002,,
16454,P0196,S0112,,
16455,P0134,S0025,,
16456,P0201,S0032,,
16457,P0198,S0020,,
16458,P0212,S0139,,
16459,P0317,S0050,,
16460,P0219,S0056,,
16461,P0747,S0096,,
16462,P0129,S0003,,
16463,P0587,S0097,,
16464,P0241,S0067,,
16465,P0261,S0080,,
16466,P0129,S0110,,
16467,P0721,S0056,,
16468,P0660,S0020,,
16469,P0162,S0138,,
16470,P0527,S0081,,
16471,P0689,S0028,,
16472,P0640,S0051,,
16473,P0435,S0028,,
16474,P0608,S0073,,
16475,P0579,S0083,,
16476,P0060,S0042,,
16477,P0103,S0072,,
16478,P0425,S0084,,
16479,P0114,S0093,,
16480,P0572,S0106,,
16481,P0055,S0075,,
16482,P0129,S0042,,
16483,P0525,S0070,,
16484,P0521,S0094,,
16485,P0090,S0027,,
16486,P0671,S0052,,
16487,P0435,S0102,,
16488,P0083,S0048,,
16489,P0185,S0072,,
16490,P0104,S0133,,
16491,P0747,S0107,,
16492,P0233,S0043,,
16493,P0336,S0085,,
16494,P0737,S0112,,
16495,P0735,S0104,,
16496,P0129,S0111,,
16497,P0521,S0049,,
16498,P0436,S0130,,
16499,P0286,S0038,,
16500,P0103,S0084,,
16501,P0051,S0088,,
16502,P0483,S0069,,
16503,P0325,S0130,,
16504,P0372,S0078,,
16505,P0092,S0022,,
16506,P0477,S0023,,
16507,P0579,S0102,,
16508,P0287,S0028,,
16509,P0705,S0039,,
16510,P0689,S0010,,
16511,P0569,S0022,,
16512,P0587,S0010,,
16513,P0642,S0034,,
16514,P0590,S0068,,
16515,P0399,S0040,,
16516,P0051,S0052,,
16517,P0587,S0043,,
16518,P0051,S0132,,
16519,P0117,S0048,,
16520,P0372,S0043,,
16521,P0177,S0002,,
16522,P0129,S0030,,
16523,P0242,S0095,,
16524,P0204,S0133,,
16525,P0705,S0014,,
16526,P0590,S0073,,
16527,P0654,S0096,,
16528,P0104,S0052,,
16529,P0628,S0048,,
16530,P0370,S0023,,
16531,P0015,S0042,,
16532,P0454,S0090,,
16533,P0400,S0141,,
16534,P0336,S0040,,
16535,P0651,S0008,,
16536,P0590,S0038,,
16537,P0165,S0126,,
16538,P0185,S0043,,
16539,P0017,S0122,,
16540,P0402,S0012,,
16541,P0175,S0052,,
16542,P0372,S0083,,
16543,P0147,S0132,,
16544,P0656,S0044,,
16545,P0242,S0115,,
16546,P0001,S0096,,
16547,P0415,S0001,,
16548,P0642,S0099,,
16549,P0689,S0020,,
16550,P0438,S0087,,
16551,P0500,S0122,,
16552,P0655,S0058,,
16553,P0171,S0112,,
16554,P0148,S0097,,
16555,P0499,S0034,,
16556,P0079,S0070,,
16557,P0175,S0027,,
16558,P0103,S0081,,
16559,P0351,S0013,,
16560,P0500,S0073,,
16561,P0277,S0115,,
16562,P0551,S0040,,
16563,P0356,S0085,,
16564,P0408,S0072,,
16565,P0109,S0104,,
16566,P0476,S0056,,
16567,P0169,S0012,,
16568,P0116,S0132,,
16569,P0092,S0133,,
16570,P0735,S0070,,
16571,P0095,S0094,,
16572,P0671,S0113,,
16573,P0068,S0020,,
16574,P0694,S0018,,
16575,P0390,S0141,,
16576,P0483,S0102,,
16577,P0389,S0058,,
16578,P0705,S0125,,
16579,P0406,S0137,,
16580,P0543,S0025,,
16581,P0017,S0106,,
16582,P0718,S0119,,
16583,P0698,S0026,,
16584,P0406,S0015,,
16585,P0134,S0115,,
16586,P0050,S0083,,
16587,P0400,S0116,,
16588,P0623,S0002,,
16589,P0663,S0138,,
16590,P0260,S0089,,
16591,P0420,S0142,,
16592,P0260,S0030,,
16593,P0639,S0001,,
16594,P0590,S0059,,
16595,P0390,S0088,,
16596,P0055,S0001,,
16597,P0453,S0110,,
16598,P0277,S0067,,
16599,P0211,S0096,,
16600,P0694,S0073,,
16601,P0453,S0099,,
16602,P0197,S0104,,
16603,P0297,S0142,,
16604,P0394,S0080,,
16605,P0608,S0082,,
16606,P0092,S0094,,
16607,P0218,S0023,,
16608,P0358,S0031,,
16609,P0704,S0108,,
16610,P0092,S0105,,
16611,P0399,S0010,,
16612,P0446,S0142,,
16613,P0536,S0111,,
16614,P0042,S0026,,
16615,P0275,S0039,,
16616,P0361,S0012,,
16617,P0353,S0015,,
16618,P0611,S0009,,
16619,P0660,S0091,,
16620,P0585,S0125,,
16621,P0286,S0002,,
16622,P0671,S0004,,
16623,P0536,S0038,,
16624,P0110,S0062,,
16625,P0663,S0127,,
16626,P0503,S0138,,
16627,P0400,S0107,,
16628,P0747,S0055,,
16629,P0585,S0050,,
16630,P0394,S0120,,
16631,P0453,S0062,,
16632,P0500,S0041,,
16633,P0144,S0070,,
16634,P0348,S0020,,
16635,P0286,S0075,,
16636,P0130,S0066,,
16637,P0131,S0128,,
16638,P0275,S0004,,
16639,P0277,S0051,,
16640,P0336,S0024,,
16641,P0450,S0065,,
16642,P0223,S0049,,
16643,P0165,S0107,,
16644,P0394,S0142,,
16645,P0690,S0098,,
16646,P0104,S0133,,
16647,P0408,S0028,,
16648,P0590,S0002,,
16649,P0353,S0013,,
16650,P0068,S0093,,
16651,P0260,S0045,,
16652,P0666,S0097,,
16653,P0361,S0142,,
16654,P0726,S0140,,
16655,P0296,S0144,,
16656,P0275,S0091,,
16657,P0372,S0105,,
16658,P0114,S0115,,
16659,P0201,S0028,,
16660,P0015,S0108,,
16661,P0129,S0117,,
16662,P0079,S0029,,
16663,P0658,S0105,,
16664,P0524,S0097,,
16665,P0682,S0013,,
16666,P0640,S0144,,
16667,P0735,S0055,,
16668,P0500,S0025,,
16669,P0062,S0102,,
16670,P0046,S0038,,
16671,P0001,S0094,,
16672,P0131,S0143,,
16673,P0103,S0089,,
16674,P0125,S0026,,
16675,P0054,S0115,,
16676,P0333,S0140,,
16677,P0471,S0102,,
16678,P0718,S0020,,
16679,P0042,S0051,,
16680,P0348,S0088,,
16681,P0185,S0110,,
16682,P0436,S0106,,
16683,P0062,S0008,,
16684,P0584,S0094,,
16685,P0219,S0072,,
16686,P0574,S0085,,
16687,P0220,S0096,,
16688,P0504,S0043,,
16689,P0212,S0094,,
16690,P0602,S0123,,
16691,P0437,S0108,,
16692,P0035,S0078,,
16693,P0521,S0020,,
16694,P0656,S0044,,
16695,P0654,S0142,,
16696,P0437,S0125,,
16697,P0072,S0115,,
16698,P0090,S0123,,
16699,P0129,S0126,,
16700,P0286,S0137,,
16701,P0163,S0006,,
16702,P0325,S0064,,
16703,P0372,S0082,,
16704,P0394,S0103,,
16705,P0165,S0126,,
16706,P0453,S0034,,
16707,P0582,S0072,,
16708,P0169,S0102,,
16709,P0275,S0066,,
16710,P0195,S0022,,
16711,P0377,S0065,,
16712,P0590,S0044,,
16713,P0164,S0062,,
16714,P0129,S0111,,
16715,P0234,S0020,,
16716,P0640,S0103,,
16717,P0412,S0020,,
16718,P0044,S0133,,
16719,P0062,S0088,,
16720,P0458,S0110,,
16721,P0499,S0140,,
16722,P0453,S0049,,
16723,P0490,S0024,,
16724,P0015,S0091,,
16725,P0286,S0030,,
16726,P0390,S0020,,
16727,P0412,S0002,,
16728,P0521,S0110,,
16729,P0184,S0094,,
16730,P0148,S0106,,
16731,P0565,S0093,,
16732,P0068,S0048,,
16733,P0345,S0142,,
16734,P0726,S0102,,
16735,P0681,S0011,,
16736,P0131,S0117,,
16737,P0689,S0010,,
16738,P0389,S0093,,
16739,P0283,S0033,,
16740,P0458,S0003,,
16741,P0286,S0087,,
16742,P0390,S0004,,
16743,P0129,S0038,,
16744,P0129,S0074,,
16745,P0695,S0050,,
16746,P0249,S0131,,
16747,P0514,S0085,,
16748,P0428,S0056,,
16749,P0082,S0110,,
16750,P0520,S0024,,
16751,P0220,S0122,,
16752,P0296,S0103,,
16753,P0131,S0125,,
16754,P0459,S0012,,
16755,P0436,S0080,,
16756,P0565,S0023,,
16757,P0642,S0099,,
16758,P0608,S0142,,
16759,P0046,S0137,,
16760,P0185,S0115,,
16761,P0628,S0096,,
16762,P0353,S0131,,
16763,P0718,S0042,,
16764,P0147,S0125,,
16765,P0642,S0107,,
16766,P0569,S0012,,
16767,P0536,S0081,,
16768,P0747,S0040,,
16769,P0738,S0062,,
16770,P0327,S0122,,
16771,P0483,S0095,,
16772,P0389,S0027,,
16773,P0406,S0115,,
16774,P0325,S0060,,
16775,P0092,S0024,,
16776,P0436,S0002,,
16777,P0699,S0107,,
16778,P0325,S0048,,
16779,P0341,S0066,,
16780,P0001,S0015,,
16781,P0280,S0139,,
16782,P0364,S0089,,
16783,P0394,S0045,,
16784,P0654,S0048,,
16785,P0448,S0106,,
16786,P0428,S0139,,
16787,P0471,S0056,,
16788,P0258,S0008,,
16789,P0642,S0012,,
16790,P0536,S0094,,
16791,P0015,S0094,,
16792,P0406,S0085,,
16793,P0696,S0097,,
16794,P0406,S0062,,
16795,P0428,S0142,,
16796,P0640,S0104,,
16797,P0355,S0049,,
16798,P0536,S0021,,
16799,P0277,S0142,,
16800,P0585,S0072,,
16801,P0608,S0045,,
16802,P0438,S0016,,
16803,P0435,S0110,,
16804,P0277,S0064,,
16805,P0226,S0138,,
16806,P0129,S0030,,
16807,P0642,S0117,,
16808,P0704,S0082,,
16809,P0213,S0043,,
16810,P0046,S0067,,
16811,P0689,S0056,,
16812,P0681,S0045,,
16813,P0438,S0063,,
16814,P0428,S0003,,
16815,P0328,S0029,,
16816,P0569,S0111,,
16817,P0237,S0001,,
16818,P0654,S0107,,
16819,P0534,S0072,,
16820,P0300,S0031,,
16821,P0490,S0132,,
16822,P0726,S0106,,
