,id,original_title,original_language,release_date,popularity,vote_average,vote_count,media_type,adult
4551,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
4552,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
4553,158876,,Chinese,,58.304,8.4,9,tv,False
4554,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
4555,117465,,Japanese,,62.392,10.0,4,tv,False
4556,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
4557,208891,,Japanese,,59.825,8.667,3,tv,False
4558,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
4559,82856,,English,,1108.646,8.488,8697,tv,False
4560,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
4561,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
4562,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
4563,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
4564,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
4565,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
4566,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
4567,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
4568,95558,,English,,64.625,8.0,8,tv,False
4569,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
4570,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
4571,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
4572,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
4573,158876,,Chinese,,58.304,8.4,9,tv,False
4574,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
4575,117465,,Japanese,,62.392,10.0,4,tv,False
4576,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
4577,208891,,Japanese,,59.825,8.667,3,tv,False
4578,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
4579,82856,,English,,1108.646,8.488,8697,tv,False
4580,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
4581,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
4582,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
4583,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
4584,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
4585,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
4586,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
4587,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
4588,95558,,English,,64.625,8.0,8,tv,False
4589,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
4590,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
4591,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
4592,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
4593,158876,,Chinese,,58.304,8.4,9,tv,False
4594,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
4595,117465,,Japanese,,62.392,10.0,4,tv,False
4596,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
4597,208891,,Japanese,,59.825,8.667,3,tv,False
4598,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
4599,82856,,English,,1108.646,8.488,8697,tv,False
4600,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
4601,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
4602,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
4603,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
4604,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
4605,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
4606,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
4607,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
4608,95558,,English,,64.625,8.0,8,tv,False
4609,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
4610,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
4611,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
4612,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
4613,158876,,Chinese,,58.304,8.4,9,tv,False
4614,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
4615,117465,,Japanese,,62.392,10.0,4,tv,False
4616,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
4617,208891,,Japanese,,59.825,8.667,3,tv,False
4618,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
4619,82856,,English,,1108.646,8.488,8697,tv,False
4620,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
4621,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
4622,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
4623,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
4624,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
4625,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
4626,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
4627,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
4628,95558,,English,,64.625,8.0,8,tv,False
4629,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
4630,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
4631,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
4632,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
4633,158876,,Chinese,,58.304,8.4,9,tv,False
4634,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
4635,117465,,Japanese,,62.392,10.0,4,tv,False
4636,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
4637,208891,,Japanese,,59.825,8.667,3,tv,False
4638,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
4639,82856,,English,,1108.646,8.488,8697,tv,False
4640,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
4641,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
4642,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
4643,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
4644,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
4645,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
4646,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
4647,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
4648,95558,,English,,64.625,8.0,8,tv,False
4649,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
4650,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
4651,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
4652,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
4653,158876,,Chinese,,58.304,8.4,9,tv,False
4654,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
4655,117465,,Japanese,,62.392,10.0,4,tv,False
4656,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
4657,208891,,Japanese,,59.825,8.667,3,tv,False
4658,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
4659,82856,,English,,1108.646,8.488,8697,tv,False
4660,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
4661,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
4662,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
4663,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
4664,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
4665,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
4666,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
4667,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
4668,95558,,English,,64.625,8.0,8,tv,False
4669,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
4670,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
4671,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
4672,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
4673,158876,,Chinese,,58.304,8.4,9,tv,False
4674,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
4675,117465,,Japanese,,62.392,10.0,4,tv,False
4676,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
4677,208891,,Japanese,,59.825,8.667,3,tv,False
4678,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
4679,82856,,English,,1108.646,8.488,8697,tv,False
4680,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
4681,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
4682,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
4683,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
4684,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
4685,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
4686,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
4687,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
4688,95558,,English,,64.625,8.0,8,tv,False
4689,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
4690,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
4691,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
4692,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
4693,158876,,Chinese,,58.304,8.4,9,tv,False
4694,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
4695,117465,,Japanese,,62.392,10.0,4,tv,False
4696,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
4697,208891,,Japanese,,59.825,8.667,3,tv,False
4698,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
4699,82856,,English,,1108.646,8.488,8697,tv,False
4700,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
4701,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
4702,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
4703,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
4704,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
4705,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
4706,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
4707,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
4708,95558,,English,,64.625,8.0,8,tv,False
4709,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
4710,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
4711,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
4712,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
4713,158876,,Chinese,,58.304,8.4,9,tv,False
4714,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
4715,117465,,Japanese,,62.392,10.0,4,tv,False
4716,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
4717,208891,,Japanese,,59.825,8.667,3,tv,False
4718,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
4719,82856,,English,,1108.646,8.488,8697,tv,False
4720,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
4721,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
4722,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
4723,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
4724,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
4725,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
4726,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
4727,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
4728,95558,,English,,64.625,8.0,8,tv,False
4729,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
4730,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
4731,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
4732,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
4733,158876,,Chinese,,58.304,8.4,9,tv,False
4734,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
4735,117465,,Japanese,,62.392,10.0,4,tv,False
4736,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
4737,208891,,Japanese,,59.825,8.667,3,tv,False
4738,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
4739,82856,,English,,1108.646,8.488,8697,tv,False
4740,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
4741,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
4742,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
4743,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
4744,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
4745,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
4746,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
4747,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
4748,95558,,English,,64.625,8.0,8,tv,False
4749,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
4750,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
4751,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
4752,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
4753,158876,,Chinese,,58.304,8.4,9,tv,False
4754,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
4755,117465,,Japanese,,62.392,10.0,4,tv,False
4756,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
4757,208891,,Japanese,,59.825,8.667,3,tv,False
4758,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
4759,82856,,English,,1108.646,8.488,8697,tv,False
4760,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
4761,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
4762,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
4763,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
4764,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
4765,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
4766,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
4767,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
4768,95558,,English,,64.625,8.0,8,tv,False
4769,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
4770,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
4771,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
4772,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
4773,158876,,Chinese,,58.304,8.4,9,tv,False
4774,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
4775,117465,,Japanese,,62.392,10.0,4,tv,False
4776,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
4777,208891,,Japanese,,59.825,8.667,3,tv,False
4778,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
4779,82856,,English,,1108.646,8.488,8697,tv,False
4780,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
4781,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
4782,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
4783,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
4784,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
4785,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
4786,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
4787,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
4788,95558,,English,,64.625,8.0,8,tv,False
4789,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
4790,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
4791,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
4792,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
4793,158876,,Chinese,,58.304,8.4,9,tv,False
4794,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
4795,117465,,Japanese,,62.392,10.0,4,tv,False
4796,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
4797,208891,,Japanese,,59.825,8.667,3,tv,False
4798,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
4799,82856,,English,,1108.646,8.488,8697,tv,False
4800,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
4801,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
4802,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
4803,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
4804,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
4805,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
4806,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
4807,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
4808,95558,,English,,64.625,8.0,8,tv,False
4809,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
4810,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
4811,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
4812,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
4813,158876,,Chinese,,58.304,8.4,9,tv,False
4814,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
4815,117465,,Japanese,,62.392,10.0,4,tv,False
4816,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
4817,208891,,Japanese,,59.825,8.667,3,tv,False
4818,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
4819,82856,,English,,1108.646,8.488,8697,tv,False
