VEHICLE_ID,POLICYHOLDER_ID,BODY_STYLE_CODE,YEAR
6491,6183,20,2023
6492,1933,19,2008
6493,3769,3,1993
6494,8983,20,1980
6495,5145,30,1982
6496,8794,3,2016
6497,6541,20,2016
6498,2929,30,1999
6499,5440,19,2015
6500,1319,20,2000
6501,2481,3,2003
6502,7218,9,1975
6503,8560,3,1999
6504,4318,19,2006
6505,9276,30,2016
6506,1245,3,2006
6507,8136,3,1985
6508,4794,19,2018
6509,1265,3,1972
6510,353,30,2016
6511,7144,19,1994
6512,6660,19,1996
6513,942,19,1990
6514,6876,30,1975
6515,1984,30,1985
6516,2761,9,1986
6517,386,19,1993
6518,5996,19,2011
6519,7985,30,2018
6520,5897,30,1974
6521,1367,20,1980
6522,916,3,1990
6523,5640,30,2019
6524,7230,3,1980
6525,7194,3,1976
6526,156,20,2004
6527,4977,20,1976
6528,1965,20,2006
6529,9848,19,2007
6530,706,19,2021
6531,3157,20,1988
6532,8156,20,1987
6533,8732,3,1977
6534,667,3,2002
6535,3808,3,2006
6536,2737,3,1974
6537,4183,20,1974
6538,3033,20,2018
6539,5664,30,2003
6540,9187,30,1975
6541,7530,19,1985
6542,168,20,2013
6543,447,20,2021
6544,8630,19,2014
6545,356,30,1989
6546,5096,30,2006
6547,3930,19,2009
6548,5270,9,1992
6549,3955,20,2012
6550,4112,20,2011
6551,5917,20,2015
6552,7697,3,2018
6553,264,20,2019
6554,8002,30,2010
6555,3431,19,1974
6556,3667,20,2020
6557,7062,3,1973
6558,3705,30,2006
6559,1623,3,1991
6560,7633,20,2019
6561,117,19,1991
6562,6405,20,1996
6563,6606,3,1983
6564,4582,3,2021
6565,1102,20,2000
6566,8083,20,2021
6567,5027,30,2015
6568,4199,30,2023
6569,6780,19,1988
6570,1452,3,1986
6571,9250,30,2019
6572,2502,20,2013
6573,5086,30,1977
6574,6802,30,1993
6575,1553,3,2003
6576,2151,20,2021
6577,6814,20,2012
6578,7513,20,1993
6579,7617,19,1991
6580,6852,20,1999
6581,1411,3,2012
6582,7205,3,1990
6583,7294,20,2023
6584,6742,3,1989
6585,1594,19,2004
6586,7639,19,1980
6587,8955,3,1994
6588,5422,20,1977
6589,8025,19,1970
6590,4106,19,1999
6591,3550,30,2016
6592,5177,20,1981
6593,6324,20,1988
6594,7403,19,2023
6595,4620,20,2023
6596,3131,30,1981
6597,2821,3,1982
6598,5665,20,1987
6599,191,20,1997
6600,1097,20,1989
6601,4284,3,2023
6602,4440,3,1988
6603,430,19,2015
6604,1127,19,1981
6605,3167,30,1976
6606,7753,3,2000
6607,2385,19,2014
6608,4687,3,1979
6609,8465,30,1979
6610,3733,3,1993
6611,6234,19,1981
6612,690,3,1991
6613,7457,20,1974
6614,2789,20,1996
6615,2674,20,2000
6616,2066,3,2020
6617,8915,3,1986
6618,5979,3,2023
6619,3162,3,2023
6620,5675,19,2000
6621,2539,19,1990
6622,7394,19,1998
6623,3442,20,1995
6624,1710,30,1980
6625,2417,20,1973
6626,1893,20,2010
6627,8111,9,1985
6628,3256,20,1984
6629,6434,3,1977
6630,7063,20,1989
6631,8310,19,1976
6632,1857,9,1971
6633,7785,30,1970
6634,8262,19,2000
6635,8917,3,1992
6636,6943,9,1974
6637,9059,19,1993
6638,859,19,2008
6639,4465,9,1995
6640,9840,20,1994
6641,440,3,2010
6642,6249,20,2009
6643,3000,20,1974
6644,6642,20,2022
6645,2900,19,2003
6646,3640,19,1994
6647,1193,20,2009
6648,9193,30,2017
6649,2509,19,1974
6650,2896,3,2014
6651,7214,20,1998
6652,7979,20,2007
6653,2242,30,1991
6654,6322,19,2021
6655,9308,3,1980
6656,9116,30,2016
6657,5935,3,2021
6658,6018,20,1978
6659,9136,30,1972
6660,5367,19,1978
6661,9268,19,1994
6662,3302,20,2009
6663,8968,30,1999
6664,3306,20,2019
6665,5980,19,2005
6666,6664,20,2008
6667,8353,3,1999
6668,2817,9,2009
6669,301,19,1996
6670,7681,20,2014
6671,8273,19,1973
6672,4980,19,1982
6673,2532,19,2011
6674,9164,19,1979
6675,7402,3,2009
6676,5649,20,2003
6677,6120,9,1976
6678,1961,19,2013
6679,8573,3,1991
6680,371,20,1985
6681,1215,3,2020
6682,3661,20,2013
6683,6742,20,1982
6684,1201,19,2000
6685,4761,19,1986
6686,1241,30,1980
6687,8246,20,1994
6688,2186,3,1990
6689,4069,30,2014
6690,8534,9,2022
6691,6164,19,1987
6692,9360,20,1984
6693,2851,20,2004
6694,9289,20,1991
6695,2082,30,2016
6696,3679,30,1989
6697,1503,30,1977
6698,8023,20,2003
6699,8228,19,2008
6700,7586,19,2010
6701,1277,20,2015
6702,4938,30,1997
6703,2409,19,2009
6704,5354,20,2018
6705,5754,20,1981
6706,5570,19,1986
6707,2687,20,2010
6708,2963,9,1995
6709,9399,20,1977
6710,7999,3,2010
6711,2759,3,1985
6712,2082,20,2007
6713,4060,3,1993
6714,7364,20,1999
6715,7563,30,1992
6716,6829,3,1980
6717,9187,3,2003
6718,1381,20,2022
6719,1719,30,2008
6720,6829,3,2021
6721,6991,3,2015
6722,8965,9,1981
6723,8015,20,1990
6724,4481,3,1976
6725,5425,3,1999
6726,2263,30,2018
6727,9211,3,2005
6728,9037,30,2006
6729,4821,20,1974
6730,7184,20,1999
6731,9278,30,2005
6732,4563,3,2007
6733,3562,19,1985
6734,9776,19,2011
6735,8644,3,1993
6736,781,9,1978
6737,8650,30,2006
6738,5186,30,1998
6739,5210,20,2019
6740,8907,30,2013
6741,687,30,1995
6742,9680,30,1990
6743,1226,20,2002
6744,5842,20,2008
6745,4977,19,1993
6746,8405,20,1982
6747,5689,20,1980
6748,3077,3,1973
6749,8201,30,1982
6750,695,20,2001
6751,762,20,1988
6752,4562,19,1980
6753,2022,3,1985
6754,6423,3,2011
6755,7792,3,1981
6756,2551,20,2023
6757,7891,19,1983
6758,1102,20,1993
6759,4235,30,2011
6760,2057,19,1971
6761,3772,30,2014
6762,5811,20,2009
6763,7794,19,2023
6764,3033,30,2016
6765,3251,30,2008
6766,5203,30,2015
6767,6955,9,2019
6768,6513,9,2001
6769,7560,19,1992
6770,2118,20,2009
6771,2167,19,2013
6772,5431,30,2013
6773,5902,19,2009
6774,4383,20,2005
6775,5629,19,1984
6776,3781,20,2020
6777,3151,30,2007
6778,8040,20,1974
6779,5587,30,2020
6780,7444,20,1990
6781,690,20,2019
6782,8106,20,1995
6783,6216,3,2006
6784,956,19,2016
6785,1989,3,2020
6786,9644,19,1970
6787,8842,20,2018
6788,5422,30,2003
6789,8575,20,1987
6790,8334,19,2011
6791,4594,3,2014
6792,4403,9,2000
6793,8893,3,2008
6794,9373,20,1982
6795,537,19,2006
6796,5260,19,1990
6797,2429,3,1972
6798,2488,9,1995
6799,6921,20,1976
6800,3434,19,2016
6801,2629,20,1974
6802,5125,20,2006
6803,6720,30,1996
6804,5736,20,1977
6805,1455,30,1977
6806,6392,30,2020
6807,3481,20,1986
6808,2489,3,2005
6809,2866,3,1976
6810,1824,20,1983
6811,2537,20,2008
6812,9937,3,1997
6813,7875,9,1996
6814,2798,19,2002
6815,1315,3,1987
6816,2864,20,1996
6817,9105,19,2022
6818,6174,20,1982
6819,8872,19,1980
6820,373,3,1996
6821,1276,19,1986
6822,3421,30,1994
6823,75,19,2002
6824,3694,19,1980
6825,2137,20,2013
6826,565,3,1994
6827,2755,3,1974
6828,7977,19,1991
6829,7376,9,1975
6830,3503,19,2019
6831,4491,30,1993
6832,6774,20,1988
6833,3940,20,1970
6834,827,20,2011
6835,3892,3,2019
6836,1333,30,2013
6837,5209,20,1983
6838,9309,30,1986
6839,1941,19,2015
6840,2901,3,1985
6841,1753,20,1975
6842,5733,30,2003
6843,2173,20,1970
6844,7265,30,1971
6845,296,20,1972
6846,411,20,2004
6847,222,20,2014
6848,4591,20,2008
6849,812,3,1976
6850,6179,20,1994
6851,6372,19,2018
6852,2003,19,1978
6853,4625,20,1993
6854,8902,9,2006
6855,2645,19,1993
6856,6173,20,2008
6857,2783,30,1986
6858,4954,19,1981
6859,8985,3,2021
6860,5771,30,1979
6861,5980,3,1986
6862,6222,19,1985
6863,5257,9,1983
6864,4521,3,2009
6865,8775,9,2022
6866,3227,20,2014
6867,6602,9,1996
6868,5387,30,2008
6869,3764,30,1973
6870,2874,19,1977
6871,3715,30,1983
6872,701,19,1976
6873,2121,20,1992
6874,6367,9,1993
6875,2056,30,1981
6876,4734,3,1992
6877,3054,20,2016
6878,3321,19,2020
6879,5588,30,1972
6880,204,3,2005
6881,9508,20,1995
6882,9239,20,2020
6883,5779,20,1981
6884,158,30,1970
6885,5465,3,2023
6886,4264,19,1985
6887,2070,9,2021
6888,7673,20,1976
6889,6578,30,1974
6890,76,9,2017
6891,1277,3,2018
6892,7532,20,1975
6893,76,3,1972
6894,3363,30,1988
6895,2254,9,2019
6896,2619,3,2003
6897,6598,30,1973
6898,1020,3,2019
6899,8658,3,1994
6900,149,3,1971
6901,7167,30,2018
6902,6430,30,2017
6903,2108,19,2008
6904,4992,20,1983
6905,363,9,1995
6906,2854,20,1988
6907,8372,30,2003
6908,3960,20,2013
6909,7555,30,1971
6910,4044,9,1974
6911,6601,9,2007
6912,8792,3,2013
6913,4058,20,2003
6914,6330,20,2018
6915,5710,19,2006
6916,89,30,1974
6917,907,30,1997
6918,7018,20,2002
6919,9520,20,1996
6920,7094,9,1997
6921,9642,20,2018
6922,5622,3,1982
6923,4512,9,2001
6924,6379,3,2021
6925,9618,3,2012
6926,5414,3,1970
6927,6241,19,1972
6928,1823,20,2022
6929,9735,3,2018
6930,2759,30,2023
6931,2561,3,1995
6932,7551,20,1988
6933,2916,20,2019
6934,6944,20,2013
6935,877,20,1976
6936,9107,19,2009
6937,5667,30,2021
6938,1431,20,2012
6939,967,30,2009
6940,7480,30,1989
6941,9673,19,1979
6942,1336,3,2004
6943,6271,3,2020
6944,1482,19,1973
6945,175,3,2010
6946,1546,19,2023
6947,426,3,1976
6948,6966,20,1978
6949,8782,19,1971
6950,3832,30,2006
6951,9131,20,1981
6952,6888,3,1993
6953,8194,20,2015
6954,9783,20,1983
6955,9271,20,1993
6956,1207,30,1982
6957,1334,30,1997
6958,735,9,2009
6959,7890,20,2017
6960,5372,3,1998
6961,2065,3,1992
6962,7082,19,1999
6963,8770,20,1984
6964,4144,20,1976
6965,6571,30,2022
6966,4341,3,1986
6967,1019,3,2007
6968,8960,19,1973
6969,4971,30,1977
6970,8545,20,2001
6971,2613,30,2020
6972,8181,30,1985
6973,4129,3,1975
6974,506,20,2001
6975,6005,3,2023
6976,4345,19,2012
6977,1866,19,1985
6978,3196,3,2006
6979,5319,30,1972
6980,7582,20,2005
6981,5255,30,1989
6982,8278,30,1996
6983,1902,19,1976
6984,3694,19,1972
6985,4412,20,1973
6986,266,20,1988
6987,4165,3,2020
6988,9898,3,1990
6989,4,3,1998
6990,9675,30,2018
6991,6413,20,2003
6992,592,19,2020
6993,1644,20,1994
6994,4852,19,1977
6995,5520,19,2000
6996,4446,19,2017
6997,9067,20,2011
6998,9918,20,2023
6999,7970,20,1980
7000,6832,20,1978
7001,7510,3,2009
7002,6471,30,1985
7003,8650,20,2002
7004,9816,20,1998
7005,236,3,2001
7006,6390,19,2012
7007,707,19,1973
7008,4408,19,2008
7009,6849,19,2006
7010,6024,20,1989
7011,4586,30,2017
7012,506,30,1975
7013,8144,20,1988
7014,4310,30,2004
7015,9202,20,1974
7016,9920,19,1991
7017,4432,20,1999
7018,5306,30,1989
7019,8113,3,2015
7020,2331,20,1976
7021,3835,3,1984
7022,6461,20,2020
7023,4907,20,2014
7024,2594,20,1988
7025,546,19,2022
7026,5132,20,1980
7027,9180,19,2011
7028,1,3,1983
7029,2572,20,1988
7030,2383,30,1988
7031,3451,20,1974
7032,4119,20,1998
7033,7839,3,2006
7034,5693,20,1978
7035,6242,19,1999
7036,6604,19,2003
7037,8564,19,2002
7038,7169,19,1996
7039,7609,30,2001
7040,2771,20,2002
7041,4649,20,1996
7042,8671,20,1987
7043,7592,20,2022
7044,6925,3,1999
7045,6742,20,1985
7046,7188,3,1996
7047,3060,19,1994
7048,1573,19,1994
7049,3241,19,1975
7050,9179,20,1987
7051,2207,20,1973
7052,7290,19,1980
7053,5662,30,2022
7054,7021,20,1980
7055,3235,20,1989
7056,8431,30,1990
7057,9207,20,2016
7058,4690,30,1980
7059,7567,19,1977
7060,4617,30,1991
7061,8437,20,2019
7062,7277,3,1985
7063,6770,3,1973
7064,2484,30,2003
7065,5388,20,2012
7066,4841,19,2022
7067,2772,19,1989
7068,8296,3,1979
7069,4468,19,2010
7070,9257,20,2017
7071,6371,30,1974
7072,1089,20,2002
7073,9015,20,1972
7074,726,30,1987
7075,9068,30,1987
7076,2176,20,1990
7077,5751,9,1977
7078,660,19,1990
7079,4241,20,1992
7080,8351,30,2004
7081,3223,19,1989
7082,1616,19,2023
7083,9589,9,1985
7084,5049,19,1976
7085,2904,20,1989
7086,8257,20,1991
7087,4859,3,1982
7088,3858,3,2019
7089,3376,9,2000
7090,8911,30,1988
7091,5044,3,2011
7092,9125,19,1982
7093,720,3,1989
7094,5632,20,1992
7095,2262,19,1986
7096,3452,20,1995
7097,9086,19,2009
7098,7591,19,1984
7099,9704,20,1973
7100,8224,19,2020
7101,2587,20,1976
7102,675,3,1973
7103,4786,3,1973
7104,698,3,2005
7105,7528,20,2008
7106,276,19,2014
7107,6403,20,2001
7108,5854,3,1970
7109,1284,19,2017
7110,5745,19,2013
7111,8487,20,1994
7112,2704,19,2019
7113,104,20,2014
7114,9041,30,2004
7115,562,19,1998
7116,9880,3,1993
7117,4259,3,2004
7118,508,30,1981
7119,7560,3,1996
7120,5243,20,1973
7121,9479,20,1977
7122,1925,20,1992
7123,9417,9,2013
7124,9247,19,1984
7125,4329,30,1977
7126,5446,30,1999
7127,3261,19,2007
7128,2180,20,1973
7129,4345,20,2010
7130,6045,3,1988
7131,4644,20,1996
7132,1575,20,2021
7133,2062,20,2008
7134,113,19,1983
7135,1811,20,2008
7136,9193,20,1975
7137,5935,20,1999
7138,8302,20,2014
7139,2808,20,2008
7140,3848,30,2000
7141,3166,20,1989
7142,5458,19,2008
7143,7239,20,1979
7144,4013,30,1995
7145,3803,19,2023
7146,7222,30,2019
7147,43,3,1997
7148,2220,19,1987
7149,1945,20,2002
7150,8021,19,2009
7151,5231,30,2006
7152,9177,20,1982
7153,8044,20,2005
7154,8826,20,1977
7155,2793,20,1987
7156,2656,20,2008
7157,8849,20,1985
7158,4939,20,1987
7159,7653,20,2018
7160,8793,20,2023
7161,5229,20,1979
7162,7052,20,2013
7163,4235,3,2017
7164,7196,19,1984
7165,7714,20,1978
7166,7301,20,1970
7167,9935,19,1984
7168,7795,3,1990
7169,7321,19,2015
7170,9840,3,1979
7171,6540,20,2009
7172,3397,9,1996
7173,4188,20,2022
7174,9231,19,2015
7175,4611,20,2018
7176,9530,20,1997
7177,1417,20,1993
7178,8502,19,1979
7179,3026,3,1985
7180,8445,19,1981
7181,5721,3,2016
7182,5873,19,1974
7183,4426,19,1998
7184,2330,20,1976
7185,9816,19,1971
7186,3464,20,1990
7187,496,20,2023
7188,367,30,2003
7189,4204,30,2020
7190,3135,19,1994
7191,1791,20,1990
7192,4333,30,2010
7193,7861,19,1998
7194,1918,19,2010
7195,4876,20,2019
7196,6647,19,2022
7197,2276,19,1970
7198,6476,30,1989
7199,5834,20,1970
7200,4074,20,2018
7201,3019,3,1977
7202,844,30,1979
7203,3261,3,1984
7204,7405,19,1983
7205,8062,20,2017
7206,6883,19,2004
7207,7790,30,2018
7208,8819,20,1992
7209,8621,9,1976
7210,742,19,1999
7211,6418,20,2013
7212,7746,3,2019
7213,67,20,1992
7214,4527,20,1982
7215,9912,20,1981
7216,4803,20,2007
7217,2988,19,1994
7218,7253,19,2011
7219,7689,20,2016
7220,686,9,2020
7221,9304,30,1977
7222,8807,19,2004
7223,2897,3,2014
7224,7233,20,1973
7225,8373,20,2012
7226,9683,20,1979
7227,3092,20,1998
7228,8390,3,1983
7229,1617,3,1982
7230,5521,20,1983
7231,7928,30,2019
7232,1341,20,2002
7233,3286,3,1976
7234,5004,20,1983
7235,3123,19,1992
7236,9390,19,2001
7237,8754,3,1983
7238,9589,19,2005
7239,680,19,2021
7240,9074,30,2005
7241,2624,19,2010
7242,5182,20,2000
7243,259,20,1985
7244,6279,19,2013
7245,8318,20,1993
7246,8850,19,1994
7247,858,20,2022
7248,1286,20,1979
7249,4148,9,1999
7250,1456,19,2015
7251,1637,20,1984
7252,5461,19,1977
7253,64,20,2010
7254,5655,19,1990
7255,2609,19,1993
7256,3283,3,1995
7257,4658,20,2016
7258,8,19,1991
7259,4005,3,1970
7260,639,30,1986
7261,1646,20,1980
7262,2992,3,1987
7263,2200,19,1980
7264,8118,9,1996
7265,6430,20,1983
7266,7450,20,2000
7267,7284,19,1990
7268,1578,20,2006
7269,7889,19,2019
7270,9324,19,1995
7271,8683,19,2014
7272,9724,19,1987
7273,2693,20,1980
7274,7320,20,1972
7275,3000,20,1992
7276,6504,20,2010
7277,394,30,2017
7278,846,19,1991
7279,7943,30,1985
7280,5882,3,1990
7281,2681,9,1983
7282,862,20,1995
7283,3778,19,2023
7284,2230,30,1986
7285,7877,9,2017
7286,494,20,2020
7287,7520,30,2008
7288,9422,19,1978
7289,340,20,1999
7290,7067,20,1999
7291,1002,20,2001
7292,4197,20,2000
7293,1539,3,1970
7294,7606,20,1987
7295,3064,3,1979
7296,5970,20,1976
7297,2392,20,1998
7298,9255,20,2015
7299,5922,30,2023
7300,102,19,1987
7301,2199,20,1984
7302,4394,3,2012
7303,2512,9,2008
7304,4266,19,1973
7305,7883,19,2003
7306,6267,19,1993
7307,179,20,1991
7308,6205,20,1984
7309,8786,19,1970
7310,5434,20,1988
7311,9754,20,1974
7312,4234,20,2023
7313,2543,20,2011
7314,3585,20,2006
7315,6396,20,2015
7316,4216,20,1984
7317,389,19,1986
7318,442,20,1997
7319,8773,20,1983
7320,4821,19,1989
7321,114,20,1981
7322,5163,19,1984
7323,2247,30,2015
7324,5396,19,1985
7325,8511,3,1980
7326,2597,20,1994
7327,3514,19,1996
7328,7161,20,2004
7329,7982,30,2010
7330,5809,20,2007
7331,9989,20,2014
7332,4453,3,2008
7333,1030,20,1985
7334,6668,30,2003
7335,5258,30,1971
7336,6876,20,2004
7337,6867,30,1974
7338,4310,19,1976
7339,7563,20,1973
7340,5532,9,1982
7341,6793,20,1982
7342,2109,19,1993
7343,7085,19,2022
7344,5963,20,1974
7345,1654,20,1980
7346,5027,3,1979
7347,3065,3,2020
7348,5219,20,1971
7349,611,30,2011
7350,9485,20,1974
7351,5241,19,1992
7352,4401,9,2003
7353,1791,19,1980
7354,9084,30,1980
7355,9693,19,2015
7356,9912,30,2019
7357,1023,19,1984
7358,6148,3,2001
7359,1556,3,1986
7360,9276,3,2004
7361,3327,30,1971
7362,4047,3,1982
7363,9848,3,1981
7364,763,19,1973
7365,3516,20,2017
7366,3107,30,2021
7367,5385,20,1992
7368,1439,20,1990
7369,1834,30,1981
7370,5356,30,1988
7371,2673,30,1976
7372,298,19,1974
7373,2868,20,2002
7374,2852,9,2010
7375,2413,3,1987
7376,9728,20,1992
7377,2057,3,2021
7378,5645,19,1979
7379,1122,30,1970
7380,6556,20,2010
7381,3515,30,1974
7382,8365,20,2010
7383,9842,9,1974
7384,1147,3,2005
7385,7557,30,1998
7386,6343,3,1976
7387,3136,20,1989
7388,9583,3,2013
7389,130,19,1986
7390,1532,20,1987
7391,3226,30,1975
7392,460,9,2006
7393,2266,19,1997
7394,9784,30,2000
7395,9848,20,1996
7396,7191,20,2001
7397,2446,30,2011
7398,7107,3,1979
7399,5459,20,1991
7400,1349,20,2002
7401,7961,9,1978
7402,5837,3,2017
7403,4005,20,1988
7404,6024,19,1995
7405,8389,20,1979
7406,3392,3,2011
7407,2762,20,1976
7408,9649,3,2004
7409,9642,20,2000
7410,2034,30,1996
7411,8059,20,2014
7412,8723,19,2016
7413,9156,19,2004
7414,8895,3,2001
7415,31,20,1985
7416,965,3,1997
7417,5458,30,1985
7418,2543,20,1970
7419,6563,30,2011
7420,3014,20,1970
7421,1791,3,1992
7422,163,20,2014
7423,8110,20,1970
7424,9328,30,2003
7425,6886,19,2013
7426,7120,30,1982
7427,4719,20,1999
7428,8061,20,1995
7429,6414,20,1971
7430,3896,3,1985
7431,5151,20,1987
7432,8154,20,2016
7433,2413,3,2008
7434,1829,30,2012
7435,6770,20,2017
7436,1916,30,1973
7437,915,20,2012
7438,8052,19,1985
7439,7704,19,2022
7440,211,30,1995
7441,4833,3,1982
7442,5824,19,1979
7443,6320,20,2002
7444,4740,3,2022
7445,3482,3,1986
7446,3787,20,2001
7447,7128,9,2014
7448,7398,19,1970
7449,6606,3,1970
7450,622,19,2016
7451,841,20,2022
7452,8902,20,1993
7453,3498,19,1987
7454,1165,20,1971
7455,2085,20,2017
7456,15,3,1980
7457,3794,30,1984
7458,8396,30,1971
7459,4948,19,2016
7460,3983,20,1995
7461,3176,3,2022
7462,946,20,1977
7463,9898,30,2017
7464,8073,19,2001
7465,8263,20,2002
7466,9624,30,2020
7467,6725,19,2007
7468,7900,20,2006
7469,740,20,1987
7470,5025,20,1980
7471,1843,20,2020
7472,9860,3,1998
7473,4593,20,1986
7474,9774,20,2012
7475,3949,3,2006
7476,6842,20,1977
7477,3776,30,1970
7478,8168,19,2001
7479,6915,30,1987
7480,8098,19,2020
7481,371,3,2018
7482,7784,20,1997
7483,1513,19,1995
7484,8569,19,2021
7485,6141,30,2018
7486,363,3,1975
7487,4399,20,2007
7488,9219,3,2023
7489,4403,20,2009
7490,7993,9,1993
7491,5396,19,2001
7492,9938,20,1982
7493,1474,19,1977
7494,68,19,2015
7495,2453,3,2004
7496,7113,19,2023
7497,7675,20,1976
7498,6159,20,1990
7499,1399,20,2016
7500,7570,9,2000
7501,6461,9,2013
7502,1722,20,1980
7503,8985,20,1973
7504,5177,20,1997
7505,5241,19,2004
7506,746,3,1970
7507,6790,20,1995
7508,8543,9,2016
7509,2287,3,1975
7510,8199,30,1999
7511,976,9,1987
7512,3616,30,1998
7513,9766,3,1998
7514,515,3,1979
7515,1646,20,1970
7516,9150,3,1999
7517,4722,20,1977
7518,3098,30,2009
7519,1054,20,2020
7520,7624,19,1996
7521,9382,20,1976
7522,3866,19,2004
7523,702,30,2012
7524,97,30,1993
7525,9488,30,2010
7526,6546,19,2001
7527,3477,20,2015
7528,294,20,2023
7529,8978,20,1980
7530,3835,19,1972
7531,1712,3,1990
7532,1731,20,2013
7533,5760,19,1982
7534,7687,20,2001
7535,8279,20,1985
7536,4545,19,1994
7537,3210,20,1995
7538,7301,19,2018
7539,3578,20,1976
7540,1634,9,2023
7541,8507,20,2012
7542,2373,20,1975
7543,6442,9,1991
7544,5470,19,1981
7545,4043,20,2017
7546,5961,3,2020
7547,9373,30,1979
7548,5876,3,2006
7549,3818,19,2017
7550,5372,20,1996
7551,3189,20,2007
7552,6721,3,1996
7553,6169,20,1980
7554,9760,19,2014
7555,6356,30,1997
7556,940,20,1972
7557,2517,20,2006
7558,9894,19,1970
7559,1067,20,1996
7560,715,20,1991
7561,6928,9,1995
7562,9058,30,2010
7563,5335,3,1978
7564,2242,3,2005
7565,2555,3,2000
7566,212,19,2003
7567,4409,30,2013
7568,8344,20,1994
7569,7427,20,1977
7570,4230,20,1995
7571,461,30,1990
7572,4075,9,1992
7573,5130,19,1999
7574,9985,30,1990
7575,7142,30,1996
7576,5803,20,1990
7577,6075,19,2005
7578,3668,30,2023
7579,3355,30,2014
7580,4906,19,1979
7581,7657,20,1993
7582,4432,20,2009
7583,6391,20,2010
7584,7351,19,1991
7585,9361,20,1999
7586,6342,3,1972
7587,5663,19,1996
7588,3087,3,1977
7589,3357,20,1981
7590,3391,30,1994
7591,5142,19,1980
7592,5481,3,1982
7593,9317,3,1994
7594,9337,3,2014
7595,679,20,2004
7596,3978,3,2014
7597,2238,9,1995
7598,1519,9,2001
7599,8259,19,2023
7600,4170,20,1971
7601,8604,19,2004
7602,1273,3,2007
7603,422,30,2015
7604,4973,3,2012
7605,4278,19,1971
7606,3988,3,1995
7607,2407,19,1971
7608,3617,19,1999
7609,8604,19,1999
7610,394,20,2014
7611,3655,19,1998
7612,7046,9,1980
7613,6343,30,2015
7614,658,3,1992
7615,6894,19,1998
7616,2954,20,1971
7617,6943,19,1987
7618,2500,20,1996
7619,465,20,2008
7620,5002,20,1997
7621,7469,3,2004
7622,7709,30,2009
7623,579,30,1984
7624,6203,3,1991
7625,8111,30,2020
7626,2241,3,1979
7627,6583,20,1970
7628,1383,19,1971
7629,691,19,2001
7630,5462,20,1994
7631,3023,9,1982
7632,8399,20,1971
7633,2442,30,1994
7634,5328,19,1976
7635,4968,20,1975
7636,8898,19,2018
7637,3260,19,1970
7638,1189,30,2004
7639,9583,20,1999
7640,7745,20,1977
7641,4876,19,2012
7642,7729,30,2015
7643,1770,19,1977
7644,3921,30,1995
7645,3424,20,2015
7646,683,19,1971
7647,8933,20,2014
7648,1046,20,2003
7649,6597,19,1996
7650,4796,20,1971
7651,9419,3,2001
7652,2072,3,1980
7653,9237,20,1976
7654,2035,20,1990
7655,329,20,1980
7656,6883,30,1991
7657,2593,19,2020
7658,7524,19,1972
7659,5577,20,1977
7660,4861,19,1992
7661,5342,19,1978
7662,1441,19,1981
7663,5425,30,2006
7664,7796,20,1980
7665,3483,20,2023
7666,8909,30,1978
7667,8779,20,2016
7668,5452,9,1976
7669,7965,30,1976
7670,7701,30,1991
7671,943,19,2005
7672,7841,3,2016
7673,327,20,1999
7674,2750,19,2007
7675,6429,3,2018
7676,8813,3,2009
7677,5264,19,1992
7678,1068,3,2023
7679,5045,20,1977
7680,1986,20,2022
7681,9500,20,2020
7682,5179,30,1984
7683,8954,19,2019
7684,204,19,2020
7685,7458,20,2020
7686,3326,30,1982
7687,5314,20,2011
7688,2856,20,2006
7689,4103,30,1988
7690,6901,3,1996
7691,1138,19,2018
7692,2635,20,2014
7693,3798,20,1978
7694,9516,20,1977
7695,3832,20,1993
7696,772,3,2010
7697,5542,19,2004
7698,7350,19,2022
7699,2763,30,2016
7700,1201,19,1989
7701,3821,3,1978
7702,6701,3,2007
7703,5260,20,1974
7704,2513,19,2003
7705,1534,19,2022
7706,1280,20,1970
7707,4143,19,1975
7708,4667,19,1996
7709,5825,3,2003
7710,3239,3,2001
7711,7977,19,2009
7712,9335,19,1977
7713,2114,19,1977
7714,7508,30,1995
7715,4469,19,2023
7716,8438,19,1972
7717,9642,3,2012
7718,5873,20,2000
7719,8538,3,2012
7720,5371,3,1976
7721,6423,20,2017
7722,9100,3,2002
7723,7764,19,1974
7724,5102,20,1977
7725,9979,19,2003
7726,2110,3,2013
7727,2930,3,2014
7728,330,20,1988
7729,5960,20,1998
7730,7765,30,2008
7731,6401,20,1984
7732,2061,19,1975
7733,928,30,1980
7734,7688,3,2004
7735,9432,20,2008
7736,5030,19,1991
7737,5820,9,1982
7738,2654,3,2014
7739,4530,20,2014
7740,6721,19,1985
7741,9979,19,1997
7742,9989,19,2023
7743,6337,20,1994
7744,5526,19,1977
7745,2340,19,1991
7746,1816,30,2002
7747,5202,30,2005
7748,3919,30,1979
7749,9859,19,2008
7750,9119,19,1970
7751,6404,3,1970
7752,1828,30,2006
7753,5735,19,2005
7754,1886,20,1983
7755,3186,19,2011
7756,4120,20,2016
7757,9322,3,2020
7758,4788,19,2015
7759,7559,19,1989
7760,59,30,2005
7761,4955,19,1995
7762,7489,19,2007
7763,8342,30,2021
7764,4309,20,1975
7765,3814,19,1993
7766,9399,20,2000
7767,9837,20,1986
7768,6256,3,2013
7769,7646,3,1986
7770,2673,20,1974
7771,4160,30,2006
