COVERAGE_ID,POLICYHOLDER_ID,COVERAGE_STATUS
7486,8196,Active
7489,7772,Active
7491,1149,Active
7493,3012,Active
7497,5379,Active
7498,2981,Active
7500,1189,Active
7501,8696,Active
7503,7544,Active
7504,4370,Active
7505,8649,Active
7506,6911,Active
7511,656,Active
7512,5419,Active
7513,7958,Active
7515,5464,Active
7516,5252,Active
7518,372,Active
7520,2733,Active
7523,6186,Active
7528,6789,Active
7529,7034,Active
7531,6387,Active
7535,254,Active
7536,2491,Active
7539,4148,Active
7540,6573,Active
7541,1607,Active
7543,1365,Active
7544,9742,Active
7545,1865,Active
7548,2513,Active
7551,6939,Active
7552,7556,Active
7555,2019,Active
7556,5265,Active
7564,5490,Active
7567,9304,Active
7568,8210,Active
7570,1317,Active
7580,2407,Active
7585,1619,Active
7586,5700,Active
7587,7199,Active
7588,7697,Active
7589,5692,Active
7590,6049,Active
7594,9850,Active
7597,6939,Active
7604,2103,Active
7607,2094,Active
7608,1490,Active
7611,3169,Active
7614,4513,Active
7617,7269,Active
7618,4355,Active
7619,6147,Active
7625,2866,Active
7630,2974,Active
7631,8310,Active
7636,7420,Active
7637,9008,Active
7640,6846,Active
7643,3299,Active
7645,1476,Active
7647,2254,Active
7648,5831,Active
7650,8982,Active
7651,8227,Active
7654,5203,Active
7656,9015,Active
7657,2019,Active
7660,2915,Active
7661,3040,Active
7664,1767,Active
7665,6917,Active
7666,2256,Active
7668,8189,Active
7669,2036,Active
7674,2409,Active
7682,7465,Active
7683,8326,Active
7685,1057,Active
7686,6256,Active
7688,6653,Active
7689,744,Active
7690,6229,Active
7692,2604,Active
7695,5954,Active
7697,7756,Active
7699,5025,Active
7703,1048,Active
7704,48,Active
7705,3978,Active
7709,9337,Active
7710,3147,Active
7711,8614,Active
7713,7889,Active
7716,3290,Active
7718,1296,Active
7719,4898,Active
7720,9409,Active
7723,8424,Active
7727,498,Active
7731,7629,Active
7732,6566,Active
7733,9503,Active
7751,7366,Active
7753,2061,Active
7754,8020,Active
7755,8593,Active
7757,7569,Active
7758,9940,Active
7759,5175,Active
7761,2261,Active
7762,7542,Active
7764,8679,Active
7766,6979,Active
7767,6478,Active
7770,8837,Active
7775,3088,Active
7781,4216,Active
7786,1292,Active
7789,8225,Active
7790,5188,Active
7791,4077,Active
7793,1365,Active
7796,4691,Active
7800,8950,Active
7802,5319,Active
7804,7017,Active
7814,5534,Active
7821,9638,Active
7828,3852,Active
7830,809,Active
7831,3134,Active
7832,3299,Active
7833,9148,Active
7841,7180,Active
7843,8072,Active
7851,551,Active
7852,9130,Active
7854,878,Active
7855,2185,Active
7858,5484,Active
7860,2328,Active
7862,9737,Active
7865,8090,Active
7879,4734,Active
7881,5804,Active
7883,7270,Active
7887,2256,Active
7888,7501,Active
7889,8464,Active
7890,9200,Active
7893,7180,Active
7895,1103,Active
7898,9154,Active
7903,3075,Active
7910,2814,Active
7912,7377,Active
7913,3004,Active
7915,9174,Active
7919,898,Active
7920,4462,Active
7922,7751,Active
7923,1132,Active
7925,6758,Active
7929,8651,Active
7930,4476,Active
7931,9107,Active
7933,2048,Active
7938,5355,Active
7939,2778,Expired
7940,653,Active
7942,7411,Active
7945,1864,Expired
7946,8172,Expired
7947,9490,Active
7949,8334,Active
7951,1288,Expired
7953,2371,Active
7954,1556,Active
7955,2601,Active
7957,8025,Expired
7961,731,Expired
7962,965,Active
7966,2370,Expired
7967,1779,Active
7968,6274,Expired
7970,5930,Active
7971,8736,Active
7976,1538,Active
7977,1382,Expired
7978,3298,Active
7979,7890,Expired
7980,7412,Active
7982,5503,Active
7983,7119,Expired
7987,899,Active
7988,9466,Expired
7990,6530,Active
7992,9222,Active
7993,2561,Active
7994,4681,Active
7995,9289,Active
7996,7374,Active
7997,3724,Expired
8000,8533,Expired
8001,9656,Active
8002,1193,Active
8003,7141,Expired
8004,4763,Active
8005,2468,Expired
8006,8435,Expired
8007,6346,Active
8008,9623,Active
8009,8378,Expired
8012,2456,Active
8013,7277,Active
8015,7344,Active
8016,3232,Expired
8017,262,Expired
8018,2398,Active
8019,9164,Expired
8020,3424,Expired
8022,3843,Expired
8025,4258,Active
8027,2444,Expired
8029,1976,Expired
8032,9310,Active
8036,3217,Active
8037,8134,Active
8043,113,Active
8045,6949,Active
8046,5309,Expired
8049,1627,Expired
8051,8557,Expired
8052,681,Active
8054,4970,Expired
8057,1535,Expired
8058,4321,Active
8059,7596,Active
8060,4098,Active
8061,5759,Active
8065,8490,Expired
8066,2897,Active
8068,586,Expired
8070,6863,Active
8071,4763,Expired
8072,7119,Active
8074,9572,Active
8075,3222,Active
8076,6370,Active
8078,5116,Active
8079,2881,Active
8082,5016,Active
8084,2942,Active
8086,2641,Expired
8089,2991,Expired
8090,808,Active
8092,8316,Expired
8095,5310,Expired
8097,35,Active
8099,5367,Active
8101,4167,Active
8103,3922,Active
8104,3893,Expired
8106,4600,Active
8108,2825,Expired
8109,2287,Active
8110,1323,Expired
8111,5210,Active
8112,5934,Expired
8115,8393,Active
8116,8360,Expired
8117,3133,Active
8119,8524,Active
8120,1430,Active
8124,6111,Expired
8125,7296,Expired
8127,3864,Active
8128,7813,Expired
8130,8360,Expired
8131,5561,Active
8133,562,Active
8136,9144,Active
8138,5615,Expired
8146,3182,Expired
8149,2657,Active
8150,6897,Active
8151,9231,Active
8152,7070,Expired
8153,3533,Expired
8156,7027,Active
8157,8536,Expired
8160,9714,Active
8161,8356,Active
8163,4536,Expired
8164,2765,Active
8166,3136,Active
8167,2510,Expired
8168,1746,Active
8169,7285,Active
8170,6489,Active
8171,1001,Active
8172,8637,Active
8174,8317,Active
8175,7396,Active
8176,7912,Active
8179,3246,Expired
8182,1462,Active
8183,9502,Active
8184,7385,Active
8185,8776,Expired
8187,157,Active
8188,6940,Active
8189,3712,Active
8191,8328,Expired
8192,2293,Expired
8193,7789,Expired
8194,9167,Active
8195,8454,Active
8198,2141,Active
8200,7943,Active
8203,9901,Active
8207,2414,Expired
8209,1998,Active
8210,7685,Active
8211,4279,Active
8212,5642,Active
8214,8177,Expired
8217,5960,Expired
8218,8338,Active
8221,125,Expired
8222,915,Active
8223,3316,Expired
8228,4694,Active
8232,843,Expired
8234,1777,Expired
8235,8143,Expired
8236,3231,Expired
8237,5562,Expired
8238,9849,Expired
8240,5413,Active
8243,9163,Active
8247,3527,Active
8248,1956,Active
8249,2136,Expired
8251,5639,Expired
8252,7147,Active
8254,4581,Expired
8255,5243,Expired
8256,5133,Active
8257,3653,Expired
8258,2421,Active
8259,6328,Active
8261,9309,Active
8262,7212,Active
8263,1156,Active
8265,3729,Active
8266,9810,Expired
8267,5731,Active
8269,8340,Active
8270,509,Expired
8271,9035,Active
8275,9442,Active
8277,6079,Active
8278,7824,Active
8279,6889,Active
8281,6141,Active
8282,5387,Active
8285,3231,Expired
8287,5214,Active
8289,3124,Active
8290,5094,Active
8291,7,Active
8292,3762,Expired
8294,4554,Active
8295,9440,Active
8297,9746,Active
8300,29,Expired
8301,2965,Active
8304,31,Active
8305,7048,Active
8307,8851,Active
8311,1374,Expired
8314,8435,Active
8315,3534,Active
8316,1717,Active
8319,4361,Expired
8322,3396,Active
8323,205,Active
8325,7789,Active
8326,1238,Expired
8328,6950,Expired
8330,4214,Active
8334,5255,Active
8335,592,Active
8337,2910,Active
8339,5342,Active
8341,2876,Active
8342,2370,Expired
8343,594,Expired
8344,9944,Expired
8345,1750,Expired
8346,3170,Expired
8349,8365,Active
8350,8373,Expired
8353,1878,Expired
8357,3931,Active
8358,2692,Active
8360,473,Active
8363,68,Active
8367,7802,Active
8371,9762,Expired
8374,7357,Active
8375,719,Active
8378,4591,Active
8379,1673,Active
8383,6670,Active
8384,6182,Expired
8385,3533,Active
8387,4186,Active
8390,6811,Active
8391,677,Active
8394,1466,Expired
8395,6337,Active
8396,4917,Expired
8397,2609,Expired
8398,3369,Expired
8399,2973,Active
8401,6475,Active
8402,2813,Active
8404,4611,Active
8405,904,Expired
8411,6879,Active
8412,6162,Active
8413,3284,Expired
8414,219,Active
8415,8263,Active
8416,6481,Active
8417,6973,Active
8418,8495,Active
8419,5905,Expired
8421,5331,Expired
8422,5729,Active
8423,971,Active
8424,938,Expired
8425,4146,Expired
8426,8378,Expired
8429,2135,Active
8430,9808,Expired
8432,1809,Active
8433,6046,Active
8436,2548,Active
8437,6606,Active
8438,3783,Active
8439,8531,Expired
8440,5732,Expired
8441,9959,Active
8443,4660,Active
8444,1604,Expired
8445,8770,Active
8446,44,Expired
8447,3905,Active
8448,4015,Expired
8450,2157,Active
8453,4324,Active
8454,5888,Active
8455,8379,Active
8456,8607,Active
8458,6290,Expired
8463,1623,Active
8464,2416,Active
8466,4196,Expired
8467,4428,Expired
8468,3774,Active
8469,5083,Active
8472,3371,Active
8473,9110,Active
8474,6323,Active
8477,8393,Active
8478,7217,Expired
8479,7690,Active
8480,2205,Active
8481,6859,Active
8483,8996,Expired
8484,9329,Active
8485,9935,Active
8486,3739,Active
8487,5835,Active
8489,1875,Active
8492,5563,Active
8493,5554,Active
8494,8803,Expired
8496,5013,Active
8498,4046,Active
8499,1309,Active
8500,9761,Active
8501,5194,Active
8502,9031,Expired
8503,4960,Active
8505,4431,Expired
8507,1711,Active
8508,1303,Expired
8511,7125,Active
8514,5928,Active
8515,7041,Expired
8517,4778,Active
8519,6130,Expired
8520,5528,Active
8521,6378,Active
8524,4948,Active
8525,2980,Expired
8526,3919,Active
8528,8217,Active
8529,655,Active
8532,6180,Expired
8535,9421,Active
8536,5440,Expired
8538,3227,Expired
8540,5390,Active
8541,101,Active
8542,4151,Active
8544,2211,Active
8545,6082,Expired
8546,6700,Expired
8547,760,Active
8549,6181,Active
8550,9481,Active
8551,5785,Active
8552,9982,Expired
8553,7911,Active
8555,4327,Expired
8557,9879,Expired
8559,9704,Active
8560,3604,Expired
8561,2236,Active
8564,3711,Expired
8565,2559,Expired
8567,230,Expired
8568,1855,Active
8569,9816,Expired
8572,8849,Expired
8574,6783,Active
8575,5159,Active
8577,7811,Active
8578,1576,Expired
8579,1673,Active
8580,1248,Active
8581,8660,Active
8582,4432,Active
8583,4319,Active
8585,5973,Active
8586,3762,Active
8589,5731,Active
8592,5739,Active
8595,5521,Active
8597,2935,Active
8599,9551,Active
8602,6484,Active
8603,937,Active
8604,3762,Expired
8606,3656,Expired
8608,6034,Active
8609,4645,Expired
8611,7227,Active
8612,9669,Expired
8613,7117,Active
8614,8405,Active
8615,7858,Expired
8618,5057,Active
8619,7908,Active
8622,1538,Active
8624,2975,Expired
8626,2240,Expired
8627,6314,Active
8629,4749,Active
8630,8441,Active
8631,9877,Active
8632,5475,Active
8633,3047,Expired
8638,486,Active
8640,7026,Active
8641,5965,Active
8642,7557,Active
8643,705,Expired
8648,1168,Expired
8649,4443,Expired
8650,709,Active
8651,9748,Expired
8652,9870,Active
8653,83,Active
8655,5603,Active
8656,1144,Active
8658,9702,Active
8659,8537,Active
8660,4764,Expired
8661,968,Expired
8662,9871,Expired
8663,7246,Expired
8664,1634,Active
8665,2966,Expired
8666,8937,Active
8668,3727,Expired
8670,1313,Active
8672,3056,Expired
8673,8533,Expired
8674,1415,Expired
8678,6951,Active
8680,8355,Expired
8684,3883,Active
8685,1223,Expired
8686,1069,Active
8689,6342,Active
8693,3225,Active
8695,4833,Active
8698,9786,Active
8699,7004,Active
8700,8246,Active
8701,9909,Expired
8704,3520,Active
8706,3035,Expired
8708,6463,Expired
8709,1729,Expired
8710,4303,Expired
8711,9381,Active
8712,6138,Active
8714,298,Active
8716,4156,Expired
8718,8517,Active
8719,5275,Active
8721,2439,Expired
8722,2882,Active
8726,8367,Active
8727,1176,Expired
8728,6115,Expired
8730,1915,Active
8733,7522,Expired
8735,8219,Active
8738,3465,Active
8740,848,Expired
8741,2502,Active
8743,1938,Expired
8744,6689,Expired
8745,2134,Active
8746,430,Active
8747,6131,Active
8748,2468,Active
8752,3488,Active
8754,9532,Expired
8758,5523,Expired
8759,3611,Active
8760,585,Expired
8761,3782,Active
8764,9616,Active
8765,1970,Active
8766,2727,Active
8767,4231,Active
8769,6656,Expired
8770,7975,Expired
8771,4319,Active
8772,8981,Active
8773,4499,Active
8775,7957,Active
8776,9810,Active
8777,9490,Expired
8779,8237,Expired
8780,5448,Expired
8783,6451,Expired
8784,317,Active
8785,2737,Active
8790,3285,Active
8791,4373,Active
8792,9040,Expired
8793,4002,Active
8794,122,Expired
8795,5491,Active
8799,2845,Expired
8800,7274,Active
8801,408,Expired
8803,8489,Expired
8804,9064,Active
8805,6531,Active
8806,8404,Expired
8807,6148,Active
8809,8526,Active
8814,9917,Active
8815,4645,Expired
8817,6105,Active
8819,5828,Expired
8824,9117,Active
8826,6264,Active
8828,6854,Active
8829,4119,Active
8831,4410,Expired
8832,1895,Active
8834,797,Expired
8836,2412,Active
8838,175,Expired
8839,6532,Expired
8840,2410,Active
8841,1035,Active
8844,2296,Active
8845,4690,Active
8848,4674,Expired
8850,3304,Active
8851,8846,Active
8852,1744,Active
8853,3587,Active
8854,3352,Active
8858,4873,Active
8859,2777,Active
8861,5610,Active
8862,7814,Active
8864,4163,Active
8865,8612,Expired
8866,1526,Active
8867,6767,Expired
8868,3285,Expired
8869,2209,Expired
8870,3714,Expired
8871,453,Expired
8872,946,Active
8876,7579,Expired
8877,7921,Expired
8878,9127,Expired
8879,776,Active
8881,8149,Active
8883,3847,Active
8885,3829,Expired
8887,3657,Active
8888,1368,Active
8890,2313,Active
8891,3251,Expired
8892,9426,Active
8898,2268,Active
8899,8961,Active
8900,8573,Active
8903,6330,Active
8904,6722,Active
8905,970,Active
8906,395,Active
8907,881,Active
8908,1111,Expired
8911,3958,Expired
8912,8577,Expired
8913,4528,Expired
8915,478,Active
8917,6210,Expired
8918,3355,Expired
8919,9821,Active
8920,164,Active
8921,5854,Active
8922,4239,Expired
8924,1725,Active
8925,1217,Active
8927,6548,Active
8929,4062,Active
8932,631,Active
8934,3415,Active
8935,3016,Active
8936,850,Active
8937,6980,Active
8938,2350,Expired
8939,6429,Active
8941,5610,Active
8943,3514,Expired
8944,7976,Active
8946,2685,Active
8947,9957,Active
8949,9874,Expired
8950,3124,Expired
8953,5518,Active
8954,3750,Active
8956,1746,Expired
8957,1824,Active
8961,9396,Active
8962,6141,Active
8963,4053,Expired
8964,1560,Expired
8965,3739,Active
8966,6805,Expired
8967,8180,Active
8968,3618,Expired
8969,6316,Active
8971,579,Active
8972,1252,Expired
8973,5315,Active
8974,2695,Active
8976,7707,Expired
8978,7493,Expired
8980,7223,Active
8983,5307,Active
8984,1413,Active
8987,1266,Active
8988,4422,Expired
8989,601,Expired
8995,8550,Active
8998,3971,Active
9000,2127,Active
9001,5096,Active
9004,5159,Active
9006,9613,Expired
9007,3639,Active
9008,1012,Active
9009,6152,Active
9012,8858,Expired
9013,4507,Active
9016,4,Active
9017,9730,Active
9018,800,Active
9019,4475,Expired
9020,5601,Active
9025,8207,Expired
9026,5314,Expired
9028,139,Active
9029,9029,Expired
9030,2458,Expired
9033,8131,Expired
9034,3047,Active
9035,8050,Expired
9036,172,Active
9040,9641,Active
9042,1192,Active
9043,5170,Active
9046,3171,Expired
9047,3987,Active
9049,9563,Active
9050,5512,Active
9053,7226,Active
9054,6225,Active
9055,8209,Expired
9059,9163,Expired
9060,7600,Active
9062,6018,Active
9063,7243,Expired
9064,1272,Active
9065,9407,Active
9067,1210,Active
9069,9291,Expired
9071,6844,Active
9072,353,Active
9073,9687,Expired
9075,9483,Active
9076,6412,Expired
9079,814,Active
9081,6633,Active
9082,9460,Expired
9083,5668,Expired
9084,5739,Expired
9085,5985,Active
9086,1174,Active
9088,6710,Active
9090,3999,Active
9091,7445,Active
9092,2632,Active
9093,512,Expired
9095,5305,Active
9096,5486,Active
9097,6184,Active
9098,1819,Active
9099,3182,Expired
9100,5397,Expired
9101,1491,Expired
9103,2507,Active
9104,5765,Expired
9106,4327,Active
9111,5719,Expired
9112,3947,Active
9114,1462,Active
9117,1137,Expired
9118,9240,Expired
9120,1223,Expired
9123,2736,Active
9124,3080,Active
9125,1175,Active
9127,8092,Expired
9128,1941,Active
9129,3484,Expired
9131,4132,Expired
9133,3565,Expired
9134,3148,Expired
9135,4963,Expired
9138,8901,Expired
9139,1102,Active
9141,2809,Active
9144,7635,Expired
9145,7302,Expired
9147,340,Active
9151,7527,Active
9154,383,Expired
9155,2276,Active
9156,5869,Active
9158,1788,Expired
9159,5221,Expired
9160,7230,Expired
9162,6184,Expired
9163,5278,Active
9164,4180,Active
9165,9366,Active
9168,6509,Active
9173,6827,Active
9174,5236,Active
9176,2594,Expired
9177,2451,Expired
9178,4366,Expired
9180,5420,Expired
9181,4701,Active
9182,3044,Active
9183,8828,Active
9184,1403,Expired
9185,3380,Expired
9186,2307,Active
9188,4874,Active
9191,4621,Active
9192,1975,Active
9193,9871,Expired
9195,1199,Active
9200,1791,Active
9201,3363,Expired
9202,1663,Active
9203,6723,Active
9205,9648,Expired
9206,951,Expired
9207,8048,Expired
9210,3442,Expired
9212,7587,Active
9214,1776,Expired
9216,1278,Active
9217,7870,Active
9220,1215,Active
9221,1710,Active
9222,8535,Active
9225,2047,Active
9227,8912,Active
9228,8972,Active
9230,5803,Expired
9232,7045,Expired
9233,7274,Expired
9234,177,Active
9235,6684,Active
9237,571,Active
9242,674,Expired
9245,604,Active
9246,5225,Active
9248,4348,Active
9252,3560,Active
9253,6091,Expired
9254,3823,Active
9255,848,Expired
9258,6463,Expired
9260,474,Active
9261,395,Active
9262,464,Expired
9263,3732,Active
9265,7607,Active
9266,3326,Expired
9267,8674,Active
9270,4624,Active
9272,7214,Expired
9273,3345,Expired
9274,3076,Active
9276,5386,Active
9277,3826,Active
9279,6673,Active
9280,4677,Active
9281,9730,Active
9282,5159,Active
9283,4867,Expired
9284,6024,Active
9286,2714,Expired
9289,5430,Expired
9290,7125,Active
9291,2470,Active
9292,4305,Active
9293,1028,Active
9294,9537,Expired
9295,1414,Expired
9296,5661,Expired
9298,3141,Expired
9299,6757,Active
9300,7211,Expired
9302,7022,Active
9303,5699,Expired
9305,7776,Active
9306,4648,Expired
9310,7869,Active
9312,3607,Expired
9313,9146,Expired
9314,7346,Active
9315,8112,Active
9316,8378,Expired
9317,4294,Active
9318,313,Active
9319,566,Expired
9320,7348,Expired
9322,1264,Active
9323,9699,Active
9324,4098,Active
9325,1723,Active
9326,3659,Active
9328,1551,Active
9329,6307,Expired
9330,3427,Expired
9333,2567,Expired
9334,437,Active
9335,2479,Expired
9336,848,Expired
9337,9424,Active
9338,4648,Expired
9340,2865,Active
9341,8768,Active
9342,2116,Active
9343,4021,Expired
9348,8175,Expired
9350,9629,Expired
9352,4374,Expired
9353,3283,Active
9354,6004,Expired
9355,1721,Expired
9356,8752,Active
9358,143,Expired
9361,3335,Expired
9365,1285,Active
9368,1519,Active
9369,2218,Active
9370,1976,Expired
9371,3137,Active
9372,9561,Expired
9374,2546,Active
9375,5398,Active
9376,4760,Active
9377,7195,Active
9378,1847,Active
9379,7076,Active
9380,4420,Active
9382,2102,Active
9383,7098,Active
9384,1729,Expired
9385,2716,Active
9386,5512,Active
9387,5821,Active
9388,3274,Active
9389,2264,Expired
9391,2406,Expired
9392,6546,Active
9393,4870,Expired
9394,3468,Active
9397,8726,Active
9401,7065,Active
9402,1512,Active
9403,8917,Expired
9404,1157,Expired
9406,4867,Expired
9407,6375,Active
9409,8470,Active
9411,7633,Active
9413,3001,Expired
9414,1980,Expired
9416,9706,Active
9418,1433,Active
9419,6364,Active
9420,558,Expired
9421,6636,Active
9423,609,Active
9424,5644,Active
9425,7849,Expired
9426,158,Active
9427,2022,Active
9428,4384,Active
9430,4270,Active
9431,5801,Active
9433,6970,Active
9434,8632,Active
9435,6962,Expired
9436,4839,Expired
9437,6077,Active
9438,9541,Active
9439,3553,Expired
9440,5723,Active
9443,5502,Active
9445,2250,Active
9446,9542,Expired
9448,4625,Active
9449,5037,Expired
9451,4783,Active
9452,3681,Active
9454,5374,Active
9455,702,Active
9457,7907,Active
9458,6240,Expired
9460,7445,Active
9461,350,Active
9462,4070,Active
9465,4929,Active
9466,1019,Active
9468,8475,Active
9477,6761,Active
9478,106,Active
9479,106,Active
9480,6419,Expired
9481,8610,Active
9482,4344,Expired
9483,7714,Active
9487,8697,Active
9488,8099,Expired
9491,619,Active
9492,4386,Active
9493,2603,Active
9494,5656,Active
9498,3009,Active
9499,4960,Active
9501,4357,Active
9503,5145,Active
9504,2527,Expired
9505,7793,Active
9506,5259,Expired
9508,3843,Active
9509,4565,Expired
9510,9355,Expired
9511,9119,Active
9512,3103,Active
9513,2706,Active
9514,7023,Active
9515,8948,Active
9516,855,Active
9520,7478,Active
9521,7352,Expired
9522,2843,Active
9523,2395,Active
9524,5336,Active
9525,2274,Active
9526,260,Active
9527,6567,Active
9529,6550,Expired
9531,8518,Active
9533,6757,Active
9534,1830,Active
9537,4664,Active
9539,4821,Active
9540,8684,Active
9542,4445,Active
9544,8901,Active
9545,383,Active
9546,6503,Active
9547,7644,Expired
9548,3687,Active
9550,9979,Active
9551,4096,Expired
9552,3723,Expired
9553,2405,Expired
9555,6336,Active
9558,5929,Active
9562,588,Active
9563,2109,Expired
9564,5159,Active
9566,987,Active
9567,9261,Expired
9568,2426,Expired
9571,3738,Active
9572,8946,Active
9573,6498,Expired
9574,7847,Active
9575,4526,Active
9576,6297,Active
9577,5730,Active
9578,5961,Active
9579,9886,Active
9582,9582,Expired
9583,6541,Active
9584,6412,Expired
9586,8610,Active
9587,3016,Expired
9589,1157,Expired
9590,8681,Active
9591,4867,Expired
9592,6285,Expired
9593,1753,Active
9594,2157,Expired
9596,5985,Active
9597,5087,Active
9598,1688,Active
9599,5095,Expired
9602,9462,Expired
9603,9221,Expired
9604,3067,Expired
9608,4277,Active
9610,1113,Active
9612,9997,Active
9613,6133,Active
9614,6717,Expired
9616,2698,Expired
9617,2833,Active
9619,7981,Active
9621,2247,Active
9624,5660,Active
9628,8096,Expired
9629,1884,Active
9630,9880,Active
9631,7526,Active
9632,6590,Active
9636,5641,Active
9638,6847,Active
9639,5514,Active
9640,4190,Active
9642,8257,Active
9647,4097,Active
9648,2230,Active
9649,9471,Expired
9651,134,Active
9654,9123,Expired
9655,3308,Expired
9656,6595,Active
9657,598,Active
9658,1804,Active
9659,6820,Expired
9661,417,Expired
9662,4648,Active
9663,3359,Expired
9665,2986,Expired
9668,679,Active
9669,6868,Active
9670,2932,Expired
9671,1022,Active
9672,7754,Active
9673,2614,Expired
9675,4141,Active
9677,6201,Active
9679,8917,Expired
9680,3711,Active
9681,8751,Active
9682,478,Expired
9683,8785,Active
9684,5310,Expired
9688,491,Active
9689,3997,Expired
9690,2216,Active
9691,2844,Active
9693,6583,Active
9694,5814,Active
9695,1341,Active
9696,3826,Active
9697,581,Active
9698,3574,Active
9699,5864,Active
9700,3269,Active
9701,5611,Expired
9702,8088,Expired
9703,4320,Expired
9704,7159,Active
9705,564,Active
9706,2602,Active
9707,9864,Active
9708,4532,Active
9709,7214,Expired
9711,3301,Active
9714,7102,Expired
9715,4856,Active
9716,7879,Active
9717,3516,Expired
9718,9253,Active
9720,3898,Expired
9722,7316,Active
9723,1555,Expired
9725,8458,Expired
9726,8329,Active
9727,9465,Active
9731,1393,Active
9732,4590,Active
9734,5021,Active
9735,7382,Expired
9736,9541,Active
9737,3642,Active
9738,3322,Expired
9742,1746,Expired
9743,965,Expired
9745,7388,Active
9746,5365,Expired
9748,1839,Active
9751,329,Active
9752,958,Active
9755,9558,Active
9757,9028,Active
9758,6594,Active
9759,3798,Active
9760,9125,Active
9761,2415,Active
9762,4881,Active
9763,4313,Active
9768,2305,Active
9770,4329,Expired
9771,5,Active
9772,1330,Active
9773,5777,Expired
9775,4393,Active
9776,3099,Active
9778,9426,Expired
9784,1796,Active
9785,9855,Active
9788,1825,Active
9792,2253,Expired
9793,264,Expired
9794,202,Expired
9796,2507,Active
9800,2605,Expired
9801,306,Expired
9803,5058,Active
9806,1293,Active
9807,7041,Expired
9808,6599,Expired
9809,9468,Active
9811,3518,Active
9812,6697,Active
9814,4153,Expired
9816,9298,Active
9817,1381,Active
9819,4523,Expired
9821,9343,Active
9823,8890,Expired
9824,4959,Expired
9828,1408,Active
9829,4227,Active
9837,2816,Expired
9838,4386,Expired
9839,9925,Expired
9840,9624,Active
9843,7095,Expired
9844,125,Expired
9848,5906,Expired
9851,3179,Active
9853,9182,Expired
9855,5138,Active
9856,7680,Active
9857,4982,Expired
9859,7825,Active
9860,9900,Expired
9861,479,Active
9864,2221,Active
9865,6399,Expired
9866,4409,Active
9867,6584,Expired
9869,1204,Active
9870,8465,Active
9872,7229,Expired
9873,1039,Active
9874,335,Expired
9876,5295,Active
9877,9118,Active
9878,4531,Active
9880,2198,Active
9881,4489,Active
9882,294,Active
9885,711,Expired
9887,1569,Expired
9888,6006,Expired
9889,9832,Active
9890,1286,Active
9891,4736,Active
9892,4041,Expired
9893,2066,Active
9894,1536,Expired
9895,6650,Active
9897,1130,Active
9898,5578,Active
9901,6694,Expired
9903,5903,Active
9904,3812,Expired
9906,1826,Expired
9909,1781,Active
9911,4717,Active
9912,4428,Expired
9916,613,Expired
9917,616,Expired
9918,5210,Active
9923,9537,Expired
9924,4947,Active
9925,9846,Expired
9926,4556,Active
9927,1178,Expired
9930,2991,Active
9931,495,Expired
9932,9279,Expired
9933,4117,Expired
9934,1618,Active
9935,6144,Expired
9937,9879,Active
9942,7553,Active
9943,139,Active
9946,7272,Expired
9947,5330,Active
9948,9514,Active
9949,8444,Active
9951,3360,Expired
9952,6392,Expired
9955,8799,Active
9957,9297,Active
9958,3191,Active
9959,4558,Active
9962,6148,Active
9963,9582,Expired
9964,6589,Expired
9966,3675,Expired
9967,2106,Active
9968,1405,Active
9972,3686,Active
9974,3247,Active
9976,6648,Active
9981,6923,Active
9982,3020,Active
9984,8713,Active
9985,9743,Active
9988,3487,Active
9990,2091,Active
9991,4450,Expired
9992,3176,Active
9993,8662,Active
9994,7172,Expired
9995,282,Active
9996,3942,Active
9997,1667,Active
9998,1763,Expired
7937,741,Active
7941,4928,Active
7943,5707,Active
7944,568,Active
7948,3998,Active
7950,1767,Active
7952,7155,Active
7956,1490,Active
7958,8939,Active
7959,9135,Active
7960,4403,Active
7963,385,Active
7964,5417,Active
7965,9793,Active
7969,3166,Active
7972,5894,Active
7973,8386,Active
7974,2719,Active
7975,8645,Active
7981,907,Active
7984,6102,Active
7985,7641,Active
7986,9304,Active
7989,3696,Active
7991,2431,Active
7998,6194,Active
7999,2672,Active
8010,7134,Active
8011,5466,Active
8014,602,Active
8021,1607,Active
8023,6605,Active
8024,8123,Active
8026,1037,Active
8028,6651,Active
8030,6911,Active
8031,1232,Active
8033,5649,Active
8034,8493,Active
8035,2589,Active
8038,4827,Active
8039,475,Active
8040,2886,Active
8041,701,Active
8042,7485,Active
8044,5742,Active
8047,5649,Active
8048,4241,Active
8050,3440,Active
8053,8070,Active
8055,1151,Active
8056,8879,Active
8062,1745,Active
8063,9479,Active
8064,3041,Active
8067,5241,Active
8069,212,Active
8073,9328,Active
8077,636,Active
8080,8184,Active
8081,7631,Active
8083,5121,Active
8085,5405,Active
8087,4713,Active
8088,6726,Active
8091,3973,Active
8093,4941,Active
8094,551,Active
8096,1599,Active
8098,8651,Active
8100,1674,Active
8102,4381,Active
8105,9663,Active
8107,7620,Active
8113,7889,Active
8114,4452,Active
8118,3777,Active
8121,3932,Active
8122,2666,Active
8123,5468,Active
8126,3194,Active
8129,732,Active
8132,2176,Active
8134,8361,Active
8135,5053,Active
8137,1311,Active
8139,6719,Active
8140,1325,Active
8141,9095,Active
8142,8303,Active
8143,60,Active
8144,4162,Active
8145,8781,Active
8147,9654,Active
