ACCIDENT_ID,POLICYHOLDER_ID,VEHICLE_ID,ACCIDENT_TYPE,ACCIDENT_DATE,ESTIMATED_COST,ACTUAL_REPAIR_COST,AT_FAULT,DUI
2157,7847,9113,6,2020-08-10,757,1123,FALSE,FALSE
2158,2864,309,5,2019-04-13,6476,8164,FALSE,FALSE
2159,4600,3131,5,2020-07-01,3813,4799,TRUE,FALSE
2162,2191,2390,3,2021-02-02,2867,3290,FALSE,FALSE
2163,6395,9358,3,2019-02-09,3643,3870,TRUE,FALSE
2165,8673,8991,5,2021-10-26,9802,11637,FALSE,FALSE
2166,3849,9645,3,2022-02-11,5606,8662,FALSE,TRUE
2167,9173,4165,6,2020-02-11,4533,5252,FALSE,FALSE
2169,6048,9229,3,2019-04-07,1370,1863,TRUE,TRUE
2170,6834,8472,5,2023-09-28,8734,13448,TRUE,FALSE
2171,7217,4444,6,2022-12-04,7758,12034,TRUE,FALSE
2173,363,8253,6,2022-05-23,4691,7458,TRUE,TRUE
2174,8289,6248,7,2020-06-07,4531,4909,TRUE,FALSE
2175,5892,3194,6,2019-08-25,3572,5440,TRUE,FALSE
2176,6281,6762,5,2023-05-13,3012,3861,TRUE,FALSE
2177,6816,182,7,2020-04-05,7854,11843,FALSE,TRUE
2178,5154,2306,4,2023-02-01,8740,13878,TRUE,FALSE
2179,5987,4747,5,2022-04-06,8846,13381,TRUE,FALSE
2180,8048,4696,5,2019-06-25,738,865,TRUE,TRUE
2182,900,2384,7,2023-03-15,6923,9291,FALSE,FALSE
2184,5687,2577,4,2020-09-10,566,856,TRUE,FALSE
2185,9740,6904,1,2022-07-27,3578,4414,TRUE,FALSE
2186,9107,5094,6,2020-06-27,8904,12780,TRUE,FALSE
2187,3491,1836,1,2022-10-30,7933,12621,TRUE,FALSE
2188,2767,1515,4,2021-10-19,5465,5798,TRUE,FALSE
2189,927,4662,5,2021-08-06,6558,8687,FALSE,FALSE
2191,4953,6039,3,2023-09-28,8732,11841,TRUE,TRUE
2192,9148,819,2,2020-04-11,5061,6481,FALSE,FALSE
2195,706,3555,3,2023-06-27,2755,3134,FALSE,FALSE
2196,8825,8019,7,2023-06-11,9285,12702,TRUE,FALSE
2197,1172,5647,1,2023-04-23,8133,8659,FALSE,FALSE
2198,107,4148,7,2022-05-08,1602,2563,FALSE,FALSE
2199,8366,8958,2,2019-12-31,2659,3099,FALSE,FALSE
2200,638,362,4,2020-10-20,9434,11345,TRUE,FALSE
2201,8128,2355,3,2019-10-09,4780,6134,FALSE,FALSE
2203,7590,6404,5,2023-02-14,4757,5148,FALSE,TRUE
2204,919,2292,1,2019-11-20,6688,8582,FALSE,FALSE
2207,8426,706,2,2021-03-14,5098,5564,TRUE,FALSE
2210,8822,9368,1,2019-02-27,8790,12405,FALSE,FALSE
2212,5232,8626,3,2023-08-13,9042,9800,TRUE,FALSE
2213,7965,8257,7,2023-04-02,8170,11647,TRUE,FALSE
2214,8253,3700,4,2019-02-17,5541,6255,FALSE,TRUE
2215,148,5673,4,2019-08-06,1836,1929,TRUE,FALSE
2216,916,5280,4,2020-08-29,7979,9848,TRUE,FALSE
2217,6910,1318,1,2019-05-31,6595,9367,FALSE,FALSE
2218,7402,126,1,2021-07-07,2239,3518,TRUE,FALSE
2219,5443,9818,4,2021-12-02,3084,4595,TRUE,FALSE
2220,8437,603,2,2022-09-04,8641,10204,FALSE,FALSE
2221,863,5791,5,2023-08-30,9606,12973,FALSE,FALSE
2222,6937,3518,6,2023-10-22,4974,5459,TRUE,FALSE
2223,4292,9000,7,2019-09-15,3828,5167,FALSE,FALSE
2224,9949,8104,7,2022-08-31,1833,2407,TRUE,FALSE
2225,290,5682,2,2021-06-27,7920,9595,TRUE,FALSE
2226,341,9599,4,2023-08-05,9907,13650,FALSE,FALSE
2227,7259,6685,1,2023-02-20,4548,6010,TRUE,FALSE
2229,3593,4132,5,2023-07-10,8159,11621,TRUE,TRUE
2231,9710,8146,1,2022-01-05,4555,5071,FALSE,FALSE
2233,4998,5817,6,2022-08-09,2905,4612,TRUE,TRUE
2234,6686,1812,2,2019-04-06,4087,5166,TRUE,FALSE
2237,3036,800,6,2022-03-31,9781,10481,FALSE,FALSE
2238,8364,7928,5,2022-10-27,828,1228,FALSE,FALSE
2239,5334,5879,1,2021-12-01,7301,8237,TRUE,FALSE
2242,3388,9628,6,2019-08-20,2004,2587,TRUE,TRUE
2243,3842,9543,4,2019-05-27,1832,2832,TRUE,FALSE
2244,3447,2445,3,2023-07-19,3241,4958,TRUE,TRUE
2245,573,3008,6,2021-05-07,3757,3994,FALSE,FALSE
2246,2323,851,1,2023-06-08,324,503,TRUE,FALSE
2249,9931,1874,6,2019-01-16,6615,9751,TRUE,FALSE
2250,5526,249,2,2021-03-07,2610,3441,FALSE,FALSE
2251,6195,2302,1,2019-11-30,3794,4363,TRUE,TRUE
2252,9604,3436,4,2022-02-03,6948,7890,FALSE,FALSE
2253,9697,2689,4,2021-04-08,1889,2800,TRUE,TRUE
2254,130,8507,3,2022-07-28,7358,9487,FALSE,FALSE
2255,1923,5180,6,2022-03-28,2810,3591,TRUE,FALSE
2256,3315,7388,6,2023-02-07,2810,3724,TRUE,TRUE
2258,4450,4361,4,2019-03-03,1135,1431,TRUE,FALSE
2259,6234,4197,2,2023-10-19,4807,5388,TRUE,FALSE
2261,864,3113,3,2021-09-07,7009,9780,FALSE,FALSE
2262,6355,1393,1,2021-06-18,9780,12268,FALSE,FALSE
2263,304,7829,6,2022-11-06,8782,11024,TRUE,FALSE
2264,1469,5896,5,2019-11-07,720,807,TRUE,FALSE
2266,7394,6997,7,2022-01-04,5165,7514,TRUE,FALSE
2268,9154,8450,4,2020-10-28,8544,12637,FALSE,FALSE
2269,8030,9661,3,2020-07-13,5042,7072,FALSE,FALSE
2270,1093,9140,7,2019-12-28,4280,5596,TRUE,TRUE
2272,6515,702,1,2022-05-03,6594,6943,TRUE,FALSE
2273,1465,3519,5,2019-09-16,507,678,TRUE,FALSE
2275,9668,3232,6,2019-01-03,8878,9699,FALSE,FALSE
2276,8793,7179,2,2019-11-04,3340,4765,FALSE,FALSE
2277,6259,568,7,2020-07-22,6123,8701,FALSE,FALSE
2278,950,9937,7,2022-07-20,7023,7625,TRUE,FALSE
2279,8134,3132,5,2019-09-29,4130,4653,TRUE,FALSE
2280,3200,9166,1,2019-05-18,2904,4554,TRUE,FALSE
2281,1084,4217,4,2021-07-10,8405,12704,FALSE,FALSE
2286,3880,9169,4,2019-07-01,8314,10008,TRUE,FALSE
2287,4898,8685,4,2022-09-07,4554,5172,TRUE,FALSE
2288,2317,3101,7,2022-04-08,929,1485,TRUE,FALSE
2289,2191,641,1,2022-07-21,3769,4008,TRUE,FALSE
2292,7103,2589,2,2021-08-22,7303,9202,TRUE,FALSE
2293,3993,5063,4,2020-02-21,2418,3027,TRUE,FALSE
2294,8383,1519,7,2022-07-13,3834,4918,FALSE,FALSE
2295,2753,3111,7,2020-11-27,2447,3037,TRUE,FALSE
2296,1250,5560,5,2023-03-07,2679,2849,TRUE,FALSE
2297,940,8891,2,2022-03-27,8701,9331,TRUE,FALSE
2298,8874,5725,4,2021-12-24,7560,10871,FALSE,FALSE
2299,3174,3918,4,2020-07-21,4393,5226,FALSE,FALSE
2300,4232,6408,2,2019-08-26,8676,9393,TRUE,FALSE
2301,7299,6380,6,2019-09-01,5460,7746,TRUE,TRUE
2302,8623,1373,2,2022-06-16,9300,11535,FALSE,FALSE
2304,2197,217,1,2023-10-24,7072,9461,FALSE,FALSE
2305,3927,6659,5,2022-02-23,4606,5547,FALSE,FALSE
2306,8768,8011,5,2021-09-12,9562,12696,FALSE,FALSE
2307,3828,3398,6,2021-08-25,5441,7106,FALSE,FALSE
2308,4271,4055,3,2019-09-10,4895,7252,FALSE,FALSE
2311,8390,3597,7,2023-05-26,7485,11727,FALSE,FALSE
2312,8746,6209,2,2022-08-29,9045,9825,TRUE,FALSE
2313,7241,4532,3,2022-07-12,8164,11603,FALSE,FALSE
2314,4838,3251,7,2020-03-27,6557,10083,TRUE,TRUE
2315,817,6269,4,2019-10-30,7642,9778,TRUE,FALSE
2316,3536,2228,2,2020-05-28,5708,7383,FALSE,FALSE
2317,8249,7684,4,2023-08-30,8913,11374,TRUE,TRUE
2319,3166,9483,5,2019-03-21,9187,13726,TRUE,TRUE
2320,5139,3160,5,2023-01-12,2386,3575,TRUE,FALSE
2321,4089,4551,1,2019-10-07,2596,3905,FALSE,FALSE
2322,155,2008,6,2023-06-30,8098,11230,TRUE,FALSE
2323,7563,1042,4,2020-11-23,1965,2230,FALSE,FALSE
2324,5908,5041,5,2023-06-15,8964,12060,TRUE,FALSE
2325,2022,644,5,2022-06-01,7400,8780,TRUE,FALSE
2327,4976,8304,3,2023-07-11,6200,8803,TRUE,FALSE
2328,539,4269,7,2022-11-17,7944,12415,FALSE,FALSE
2330,1213,9831,7,2019-07-30,3610,5246,TRUE,FALSE
2331,5987,3768,3,2019-04-10,4136,6052,FALSE,TRUE
2332,7294,808,7,2022-10-07,5981,8112,TRUE,FALSE
2333,4362,5402,4,2022-08-09,4124,4400,TRUE,FALSE
2335,1388,425,3,2022-05-22,7809,11761,TRUE,FALSE
2336,3298,5665,6,2020-06-01,122,137,TRUE,FALSE
2337,8038,1969,6,2021-09-10,1400,1862,FALSE,TRUE
2338,6069,6473,1,2021-02-09,7599,10770,TRUE,FALSE
2339,9193,8115,5,2020-09-12,7666,9164,TRUE,FALSE
2340,6122,163,7,2020-12-31,2320,2743,TRUE,FALSE
2341,4141,7400,4,2020-07-15,901,1410,TRUE,FALSE
2343,9738,9727,7,2023-06-07,6222,9739,TRUE,TRUE
2348,2741,636,5,2022-11-11,6872,10769,TRUE,FALSE
2349,8284,4387,5,2019-01-22,7240,11341,FALSE,TRUE
2350,8998,2751,3,2021-05-25,9531,10841,TRUE,FALSE
2351,3101,9281,2,2021-07-18,2197,3428,TRUE,FALSE
2352,5194,1043,4,2019-09-02,4513,6897,TRUE,FALSE
2353,95,1982,6,2019-06-03,1873,2261,FALSE,FALSE
2354,9913,9926,2,2019-08-09,9062,11804,FALSE,FALSE
2356,7376,7291,3,2020-01-19,908,1099,TRUE,FALSE
2359,2496,9254,6,2019-03-11,1519,2334,TRUE,FALSE
2360,9188,7106,4,2021-02-06,4398,5374,FALSE,FALSE
2361,1929,4462,5,2022-10-10,1866,1993,TRUE,FALSE
2362,8008,9840,1,2020-09-27,1789,2211,TRUE,TRUE
2363,9594,2248,1,2022-09-21,2874,4285,FALSE,FALSE
2364,2800,778,4,2020-05-03,6251,7607,FALSE,FALSE
2367,2700,9967,4,2023-08-01,2443,2642,TRUE,TRUE
2368,2744,8685,1,2019-10-21,8956,11697,FALSE,TRUE
2369,2155,5911,6,2020-03-03,5313,8179,TRUE,FALSE
2370,6944,1029,6,2020-10-12,5219,7792,TRUE,FALSE
2371,2888,1573,3,2020-09-27,6013,6525,TRUE,FALSE
2372,1063,2440,1,2022-06-24,348,467,TRUE,TRUE
2374,7847,7518,3,2022-03-16,6637,8437,FALSE,FALSE
2375,5155,6083,1,2022-04-25,2465,3880,TRUE,FALSE
2376,2040,1153,5,2022-05-10,6800,10744,TRUE,FALSE
2377,6669,7947,5,2019-11-07,9892,13798,TRUE,FALSE
2378,4334,5003,7,2022-12-14,159,230,FALSE,FALSE
2379,2721,7567,5,2022-03-03,2287,3410,TRUE,FALSE
2380,7598,9630,7,2019-09-08,2537,2743,TRUE,FALSE
2381,1624,7372,4,2022-12-07,6767,10817,TRUE,FALSE
2382,7208,6915,7,2021-07-04,4873,6821,TRUE,FALSE
2385,8243,7829,6,2020-03-14,2265,2519,TRUE,FALSE
2386,3151,4728,1,2022-05-06,9699,12234,FALSE,FALSE
2387,4305,5056,5,2020-05-08,1814,2060,TRUE,FALSE
2388,9028,590,1,2019-10-15,871,1108,TRUE,FALSE
2389,5436,5467,3,2023-10-18,2579,3785,TRUE,FALSE
2390,8460,3449,2,2019-09-26,3751,5956,TRUE,FALSE
2391,6765,6600,5,2022-11-18,5496,8569,TRUE,TRUE
2392,3461,5982,6,2022-11-10,7737,11646,FALSE,FALSE
2394,5373,1876,2,2022-06-24,9544,10330,TRUE,FALSE
2395,747,8083,7,2022-09-04,1535,2111,FALSE,FALSE
2396,5737,3024,2,2019-03-05,4160,4607,FALSE,FALSE
2397,554,1915,5,2019-10-24,806,850,TRUE,TRUE
2398,9036,9796,6,2022-04-11,108,135,FALSE,FALSE
2400,4689,4956,6,2020-03-13,701,1014,FALSE,TRUE
2401,981,5278,1,2021-12-12,9731,15535,FALSE,FALSE
2402,7944,2545,1,2022-01-21,3757,5755,FALSE,FALSE
2403,9378,1676,2,2022-02-26,2598,3304,FALSE,FALSE
2404,9008,7215,7,2023-02-23,5513,7249,FALSE,FALSE
2405,402,9130,1,2022-02-02,887,1337,TRUE,TRUE
2406,3608,7753,7,2023-06-13,3534,4656,TRUE,TRUE
2409,7042,2083,5,2019-06-11,4466,5313,TRUE,FALSE
2410,2657,7309,3,2022-06-01,367,408,TRUE,FALSE
2411,2284,5914,2,2021-12-25,3242,4551,FALSE,FALSE
2412,9008,8995,4,2019-10-03,9235,11393,FALSE,FALSE
2413,5244,2106,4,2020-04-12,508,557,FALSE,TRUE
2414,2919,2194,1,2022-02-27,3885,4183,FALSE,TRUE
2415,8649,4976,3,2020-01-12,3448,4983,TRUE,FALSE
2416,7978,9358,5,2022-04-18,4918,6687,FALSE,FALSE
2418,4468,3718,2,2021-12-26,2276,2751,TRUE,FALSE
2420,6742,4988,5,2023-06-13,7980,12696,FALSE,FALSE
2421,3598,4211,3,2021-11-23,8456,11883,TRUE,TRUE
2422,1320,6414,4,2019-02-27,8180,9050,TRUE,FALSE
2425,383,2223,4,2019-09-18,7593,9471,TRUE,FALSE
2426,3098,7492,5,2021-06-24,238,361,TRUE,TRUE
2427,7013,6566,7,2020-03-14,8884,11389,FALSE,TRUE
2428,7222,5584,1,2023-07-30,9456,14518,TRUE,FALSE
2429,2099,5512,6,2023-10-22,1489,1691,TRUE,FALSE
2430,7432,9113,7,2022-02-21,1851,2810,FALSE,FALSE
2431,7332,2933,1,2022-12-20,5939,8347,TRUE,FALSE
2432,9825,4107,7,2022-01-01,2450,3176,TRUE,FALSE
2434,5396,7184,7,2022-10-25,8205,12371,TRUE,TRUE
2435,8244,2977,6,2022-10-29,6717,8917,FALSE,FALSE
2436,6977,6564,2,2021-07-09,3849,5759,FALSE,TRUE
2437,2026,5547,3,2019-09-28,2445,3828,TRUE,FALSE
2438,8228,4042,4,2019-12-02,4611,6810,TRUE,FALSE
2440,6570,453,2,2023-01-21,6094,7081,TRUE,FALSE
2441,8296,1438,5,2023-05-29,3763,4864,TRUE,FALSE
2443,2018,8267,2,2022-07-03,7804,11584,TRUE,FALSE
2445,3808,8927,1,2022-10-09,2290,2939,TRUE,FALSE
2446,3846,5099,6,2023-06-12,376,574,FALSE,TRUE
2447,6304,484,2,2023-05-01,7266,9728,TRUE,FALSE
2448,949,5640,4,2019-12-16,5771,6884,TRUE,FALSE
2449,9960,4411,7,2021-09-02,1404,1570,TRUE,FALSE
2450,7129,1137,2,2020-05-12,8176,11346,FALSE,FALSE
2451,1307,8645,5,2022-11-09,7704,8481,FALSE,TRUE
2452,919,3730,6,2022-07-13,4292,6374,TRUE,FALSE
2453,9348,9772,6,2022-08-28,6480,9453,FALSE,FALSE
2455,3432,6575,7,2019-03-30,3175,4722,FALSE,FALSE
2457,7106,1958,4,2022-02-17,9502,11287,TRUE,FALSE
2458,399,3114,3,2023-10-14,7590,11286,TRUE,FALSE
2460,8885,2783,6,2023-06-23,176,233,FALSE,FALSE
2461,8055,2045,6,2022-02-04,9815,15154,TRUE,FALSE
2463,6328,7230,5,2020-05-29,8094,12706,TRUE,TRUE
2466,7785,7827,3,2019-11-24,9607,13306,TRUE,FALSE
2468,349,6321,6,2021-03-10,6919,9836,TRUE,FALSE
2469,8942,6107,2,2019-01-13,8167,11144,TRUE,FALSE
2470,8255,4358,4,2022-09-14,7113,9522,TRUE,FALSE
2472,1858,6588,5,2022-04-13,6787,9718,TRUE,FALSE
2473,1182,6958,5,2022-01-11,8018,9533,TRUE,FALSE
2474,7634,9563,7,2023-03-23,4745,6763,FALSE,FALSE
2475,8117,3424,6,2023-09-09,7125,10516,TRUE,FALSE
2476,4478,982,6,2020-10-11,6791,8865,FALSE,TRUE
2477,9698,5533,1,2021-01-27,5214,5735,TRUE,FALSE
2478,8126,5617,1,2023-07-03,2891,3898,TRUE,FALSE
2479,8569,121,7,2023-10-04,9323,12023,FALSE,TRUE
2481,1112,4509,3,2019-07-09,272,365,FALSE,TRUE
2482,9384,5887,3,2021-10-04,3502,4567,TRUE,TRUE
2484,7586,6712,4,2021-08-22,2105,2491,TRUE,FALSE
2485,1060,6968,4,2019-11-07,1681,2113,TRUE,FALSE
2486,8351,7545,6,2019-08-16,9010,11259,TRUE,FALSE
2488,1217,156,1,2020-09-12,2046,2753,FALSE,TRUE
2489,5577,7556,5,2023-03-15,172,265,TRUE,FALSE
2490,6449,2929,3,2022-02-26,687,770,TRUE,FALSE
2491,6312,8919,5,2020-08-09,8224,10029,FALSE,FALSE
2492,8519,7721,6,2019-03-11,7792,8411,FALSE,TRUE
2493,7041,4468,7,2022-01-29,4125,6030,FALSE,FALSE
2495,8970,4335,3,2020-05-09,4173,6202,FALSE,FALSE
2499,8067,2612,3,2021-07-23,5626,7365,TRUE,FALSE
2500,8928,5262,7,2023-05-10,8711,12098,FALSE,TRUE
2502,8500,4101,4,2023-02-14,8110,9324,FALSE,TRUE
2503,3745,4247,7,2019-07-16,7999,8488,TRUE,FALSE
2504,3090,7201,5,2022-06-30,8207,9332,TRUE,FALSE
2506,5166,3186,3,2023-03-05,4833,7392,TRUE,FALSE
2507,5230,209,5,2019-10-25,6496,9751,TRUE,FALSE
2508,4852,2899,6,2022-05-25,1161,1295,TRUE,FALSE
2509,7315,7699,7,2023-07-15,3603,3807,TRUE,FALSE
2510,3113,3439,7,2023-10-08,2824,3381,TRUE,FALSE
2511,4677,9994,3,2022-01-13,4217,4447,FALSE,FALSE
2512,3126,8811,3,2019-05-21,7516,10280,FALSE,FALSE
2514,105,8063,7,2019-06-21,3702,4912,FALSE,TRUE
2516,9596,4654,4,2021-10-15,5819,7336,FALSE,TRUE
2517,949,8147,6,2019-06-20,8002,11527,FALSE,FALSE
2518,3548,2836,7,2019-04-24,1855,2947,FALSE,FALSE
2520,8922,8249,5,2019-02-06,3051,4435,FALSE,FALSE
2521,5969,1265,5,2022-12-08,3818,5819,TRUE,FALSE
2522,78,5995,3,2019-06-14,1981,2099,FALSE,FALSE
2523,3660,3337,2,2021-01-04,4157,4651,TRUE,FALSE
2524,9093,5706,4,2020-08-06,9372,10190,FALSE,FALSE
2525,8938,64,2,2020-04-06,5116,6284,FALSE,FALSE
2526,6008,5999,2,2019-03-08,8744,10291,TRUE,TRUE
2528,140,9141,5,2023-03-01,4814,6852,TRUE,FALSE
2529,9362,2753,7,2023-06-07,3863,6167,FALSE,FALSE
2530,5122,7803,7,2022-12-29,9197,11090,FALSE,TRUE
2531,9269,6817,5,2019-03-27,3644,4936,FALSE,FALSE
2532,6522,507,6,2021-07-08,7983,11274,TRUE,FALSE
2534,6541,2650,4,2021-09-12,6983,8483,TRUE,FALSE
2535,3844,9755,4,2019-07-02,5422,6280,FALSE,TRUE
2537,5636,4120,1,2020-12-09,7087,10111,TRUE,FALSE
2538,7226,7271,2,2019-10-28,3412,4162,TRUE,FALSE
2539,7692,5225,4,2020-12-29,4382,5658,FALSE,TRUE
2540,2910,8308,7,2021-09-08,2510,2962,FALSE,FALSE
2541,5988,7769,4,2022-02-26,3103,4014,FALSE,FALSE
2542,5927,1718,5,2019-10-03,7913,12428,TRUE,FALSE
2543,1183,3002,2,2022-10-25,1159,1351,FALSE,FALSE
2544,3889,5293,2,2021-03-13,931,1423,FALSE,FALSE
2546,3115,2498,5,2019-08-17,1915,2808,TRUE,FALSE
2547,3745,4271,2,2023-08-14,4085,4790,FALSE,FALSE
2549,2383,4071,7,2022-11-26,9033,14040,TRUE,TRUE
2550,7327,5605,5,2022-03-14,3751,4029,FALSE,FALSE
2551,6896,6291,7,2022-12-27,3763,4014,TRUE,FALSE
2552,2973,6897,2,2019-02-26,438,646,TRUE,FALSE
2553,4647,5940,3,2022-06-24,1198,1888,TRUE,FALSE
2554,791,4817,1,2020-12-06,3339,4674,TRUE,FALSE
2555,3886,9585,2,2020-02-01,9245,12102,TRUE,FALSE
2557,229,5741,1,2021-01-18,2314,2462,TRUE,FALSE
2558,8128,8175,7,2019-02-14,2795,3415,FALSE,TRUE
2560,5973,5177,5,2023-03-17,631,897,TRUE,FALSE
2561,4454,6575,3,2019-09-10,4301,6404,TRUE,FALSE
2562,4597,166,6,2023-03-16,8404,11866,FALSE,FALSE
2563,5641,4465,6,2022-01-25,5445,7372,FALSE,TRUE
2564,2804,4561,7,2019-11-09,7209,9987,FALSE,FALSE
2565,7372,1013,1,2022-10-10,5371,8270,FALSE,FALSE
2566,4089,7789,1,2022-05-20,8624,9057,TRUE,TRUE
2567,5695,5152,3,2020-09-04,4354,5961,TRUE,FALSE
2569,7515,9057,6,2020-03-12,9909,13076,TRUE,TRUE
2570,4513,4417,3,2023-04-28,6584,8894,FALSE,FALSE
2571,9071,2089,3,2020-06-05,7520,8785,TRUE,FALSE
2573,5746,9197,5,2022-09-28,9886,15419,TRUE,FALSE
2574,6431,6421,3,2020-04-17,5261,6619,FALSE,FALSE
2575,9551,2475,6,2019-10-11,3259,3600,TRUE,FALSE
2576,5381,6118,4,2023-10-26,5741,6282,TRUE,TRUE
2578,830,6922,3,2023-08-29,132,195,FALSE,TRUE
2579,8053,1435,1,2021-11-02,1328,1761,TRUE,FALSE
2581,2328,531,4,2019-06-22,8289,9415,TRUE,FALSE
2582,8596,1332,3,2019-01-14,3487,5116,FALSE,FALSE
2584,7629,8101,7,2020-11-10,1817,2508,TRUE,FALSE
2586,2775,9770,1,2023-09-29,749,1145,FALSE,FALSE
2587,9848,6952,2,2022-12-26,7733,10611,FALSE,FALSE
2588,6868,2606,4,2022-05-19,7110,7927,FALSE,FALSE
2591,8710,9604,2,2023-04-25,2347,3271,TRUE,FALSE
2592,924,370,2,2022-01-06,4811,6682,TRUE,FALSE
2593,3505,50,5,2022-02-26,1016,1226,FALSE,FALSE
2594,7226,5757,4,2023-01-08,6220,7493,FALSE,TRUE
2596,2450,3046,6,2020-08-19,646,809,TRUE,FALSE
2598,3928,7457,3,2020-01-13,134,211,TRUE,FALSE
2600,8881,7130,1,2019-10-12,2496,3871,TRUE,FALSE
2601,5511,6657,4,2019-10-13,3038,4545,FALSE,FALSE
2602,7314,6789,4,2019-05-25,4254,6615,TRUE,TRUE
2603,9880,9269,5,2023-10-01,6786,8410,TRUE,FALSE
2605,2723,5153,6,2023-10-21,3328,4497,TRUE,FALSE
2606,1494,602,4,2022-04-20,2993,3760,FALSE,FALSE
2607,785,4429,4,2020-02-23,3842,4191,FALSE,FALSE
2608,7043,1237,7,2022-08-05,5819,7032,FALSE,FALSE
2609,8479,4202,1,2023-01-07,6332,7741,TRUE,TRUE
2611,6598,5688,5,2019-11-10,7242,9456,TRUE,FALSE
2612,2254,9864,1,2022-04-15,7590,11353,FALSE,FALSE
2613,1212,9782,3,2023-05-23,9756,12836,FALSE,FALSE
2614,1258,6445,4,2020-11-19,1709,2171,FALSE,FALSE
2615,5244,737,5,2022-02-03,208,332,TRUE,FALSE
2616,3953,6837,5,2022-12-18,4539,4968,FALSE,TRUE
2617,9058,4635,7,2019-06-03,9648,13300,TRUE,FALSE
2619,4197,9698,5,2023-01-21,3462,4547,TRUE,FALSE
2620,6945,3092,4,2019-12-27,3424,5259,TRUE,FALSE
2621,8379,365,6,2022-10-02,1294,1932,TRUE,FALSE
2622,6795,4291,7,2022-07-30,595,634,FALSE,FALSE
2623,1127,5805,4,2023-10-04,5806,8862,TRUE,TRUE
2624,600,4771,4,2019-11-05,215,257,TRUE,FALSE
2625,9983,8004,4,2022-03-31,8659,10059,FALSE,FALSE
2628,7249,8661,2,2019-02-14,8324,10603,FALSE,FALSE
2629,8574,1896,7,2022-01-07,1649,2322,FALSE,FALSE
2630,5432,67,7,2023-05-06,199,266,TRUE,FALSE
2633,2716,8276,2,2020-06-12,1218,1655,TRUE,FALSE
2635,3274,605,4,2021-04-04,2728,3761,TRUE,FALSE
2637,6628,6618,5,2019-09-03,1735,2625,TRUE,FALSE
2638,8006,5364,1,2023-07-10,4451,4833,FALSE,FALSE
2640,5917,2433,2,2020-04-30,7709,12084,FALSE,FALSE
2643,5977,2904,3,2022-07-03,5197,5780,TRUE,FALSE
2644,2099,4983,3,2020-04-15,3719,5389,FALSE,FALSE
2646,6331,7595,6,2019-02-26,1214,1414,TRUE,FALSE
2648,8500,3583,5,2022-10-27,1214,1785,TRUE,TRUE
2649,1436,1920,5,2019-02-21,9722,15395,TRUE,FALSE
2650,3894,8482,6,2021-07-09,3426,4413,TRUE,FALSE
2651,384,7542,3,2023-02-03,219,316,TRUE,FALSE
2653,6322,6354,2,2022-05-27,4241,6660,FALSE,FALSE
2654,131,7826,6,2023-10-18,2386,2662,TRUE,FALSE
2656,5452,5177,2,2023-05-20,4353,5194,FALSE,TRUE
2657,305,1004,6,2020-04-26,3875,4984,TRUE,TRUE
2658,5074,4254,2,2023-07-16,5284,7894,FALSE,FALSE
2659,1216,2905,7,2019-04-20,2281,3187,FALSE,TRUE
2660,4978,3165,6,2019-06-10,2668,3406,FALSE,TRUE
2661,5533,5456,3,2019-06-18,4535,7027,TRUE,FALSE
2665,5500,2454,4,2019-09-11,660,737,FALSE,FALSE
2667,42,8537,7,2023-07-16,8384,12609,FALSE,FALSE
2668,1220,7634,1,2021-08-29,7291,9171,TRUE,FALSE
2669,7394,409,3,2022-12-03,395,545,TRUE,TRUE
2670,8565,3347,6,2020-04-14,8209,10014,FALSE,TRUE
2671,8089,2874,5,2021-07-10,8478,10764,TRUE,TRUE
2672,3152,5326,7,2019-12-21,7430,9014,TRUE,FALSE
2673,2449,1089,5,2019-06-12,4692,5087,TRUE,FALSE
2674,7595,9944,1,2019-08-26,2823,3281,TRUE,FALSE
2675,6653,8211,2,2023-05-15,6158,9662,FALSE,FALSE
2676,3933,5424,4,2019-04-11,4025,5039,FALSE,FALSE
2677,4426,8300,6,2023-10-16,6094,6743,TRUE,FALSE
2678,2595,2986,2,2019-02-28,4213,4591,FALSE,FALSE
2679,2628,4445,7,2023-06-16,9234,11733,TRUE,FALSE
2680,3631,5643,4,2021-01-25,9923,15316,TRUE,FALSE
2681,109,1840,7,2022-02-27,8316,9918,FALSE,FALSE
2682,546,4326,3,2019-03-02,1804,2356,TRUE,FALSE
2683,3242,7761,6,2022-07-13,4130,5213,FALSE,FALSE
2684,5404,935,7,2022-08-29,2932,3143,TRUE,FALSE
2685,7186,3209,5,2022-10-03,1856,2543,TRUE,FALSE
2687,203,5214,6,2021-06-18,6847,8722,TRUE,FALSE
2688,5508,7767,5,2023-07-11,113,142,TRUE,TRUE
2689,7412,3340,5,2022-04-09,239,355,TRUE,TRUE
2690,7970,5804,2,2019-07-15,2688,3298,TRUE,FALSE
2691,320,8336,5,2019-01-20,5679,6693,TRUE,FALSE
2692,6531,8790,2,2022-10-17,1612,2154,FALSE,FALSE
2693,8651,498,2,2019-07-23,8065,9122,TRUE,TRUE
2694,2775,6698,5,2022-06-13,1199,1682,TRUE,TRUE
2695,425,7543,7,2023-01-30,655,771,FALSE,FALSE
2697,1529,7558,7,2021-08-13,8164,13034,TRUE,FALSE
2698,3926,2013,3,2019-04-29,3160,4915,TRUE,FALSE
